Tweet ID,Full Text,Mask Sentiment,Language,Notes
1280762683499835392,"A blanket ""please stay home"" is bad advice coz who the fuck wants to do that without risking their sanity. The messaging needs to focus on social distancing, *correct* mask usage, and standard precautionary steps",Pro-Mask,English,
1284064514447511554,"Do you want to know why #Doctors started using #Mask..
@PriyankaJShukla mam explained it very well in her posts..
It's very informative...
Thanks mam for sharing it.
#WearAMask 
#MaskUp 
#Corona https://t.co/UPnnvXM54d",Pro-Mask,English,
1289158033549873152,"@SethMacFarlane What I don’t understand is that when Trump’s supporters follow his lead they increase their chances of getting the virus. No masks, no social distancing. You’d think Trump would be doing everything he can to save the lives of people who will vote for him come November.",Pro-Mask,English,
1286555327077416960,#WearADamnMask #WearAMask https://t.co/6T9waMuWTv,Pro-Mask,English,
1244505093166075906,"tRump donated 17.8 tons of U.S. supplies, including masks, respirators, gowns &amp; other vital materials, on 7 February 2020 to China -- leaving America desperately short #PPE supplies to fight #TrumpVirus #TrumpPlague
https://t.co/Wz050I7jSq",Pro-Mask,English,
1222485906252279808,Millions worldwide have vacated Asia prior to a lockdown. If even a handful of them harbored the #coronavirus that's more than enough to make this a worldwide epidemic. I usu scoff when I see others wearing masks - like that's gonna stop microbes. Getting 2nd thoughts.,Anti-Mask,English,
1220961283706503168,These n95 masks are crushing my elf ears :((,,English,
1281484973531422720,"NDDC started sharing billions of naira as Covid19 relief fund since October last year!! Ah, na devil thunder go fire all these people I swear https://t.co/gL6dqn5bbX",Unrelated,English,
1227960510269861888,@hellraisin with or without those N95 masks!,Neutral,English,
1298632217401397248,"@GovMurphy Breaking.... Nov 4th, Covid and masks will end",Anti-Mask,English,
1293995591694004229,@LeahR77 Go back in your basement...wear a helmet when ride your bike but take off that stupid mask,,English,
1278668579832037377,"And ""vaccine nationalism"" has been on full display.

https://t.co/xpZovTQwCU",Unrelated,English,
1296299770235904002,@KatetheRight62 I'll never wear a mask. No movie is that important to me. Hollywood is dead.,Anti-Mask,English,
1243386665596416000,"Posted withregram • who When to use mask 😷
• If you are healthy, you only need to wear a mask if you are taking care of a person with suspected #coronavirus infection.
• Wear a mask if you are coughing or sneezing… https://t.co/O1axPaJcEN",Anti-Mask,English,
1258150896975908865,"@RunningMrJones @ravbillan I run everyday, about 18 months now. I was marathon training before lockdown . Currently still RED but mileage is erratic and routes all over the place to avoid people . I also badly injured myself faceplanting 2 weeks ago. I miss the gym and treadmills 😂🤦‍♂️",Unrelated,English,
1265841783793225730,"Oigan @BeatrizGMuller y @lopezobrador_, ya q empieza su gira porque ya han visto que su popularidad va para abajo, no veo en su itinerario visitas a hospitales para ver cómo van las personas infectadas por el Covid-19 gracias a su inutilidad y estupidez para manejar esta pandemia",Not Sure,Other,
1278960846979432449,"Wieder mehr neue #Jobs: #Arbeitslosenquote ist trotz #Corona minimal gesunken.
https://t.co/DjvFrTG4dS https://t.co/t6ctcu2Hgx",Not Sure,Multiple,
1284708713471848448,"En 121 días, casi 126 mil personas se Han hecho el examen de detección de covid en UMMC de estas el 18% son positivos,de estos 48% están asintomáticos, la mayoría son hispanos. Keep Social distancing, masks, hand washing. 😷 https://t.co/1QCIqg7dYY",Pro-Mask,Multiple,
1273716341523058690,Wear a mask. https://t.co/S2RpLlPfef,Pro-Mask,English,
1254182687373438976,"okay i get it. this lockdown sucks, we wanna go outside &amp; be with our friends, but relating this to being in jail, or anything around the sort is not only ridiculous but completely insensitive. it’s not jail, not house arrest, a detention center, you’re at home. free at that.",Unrelated,English,
1256665546981953536,inthink i have corona,Unrelated,English,
1279023598544367616,Wurmple . . . #cologne #covi̇d_19 #coronawalk #alone #socialdistancing #wearamask #breakthechain #pokemongo #buddy #machop #wurmple #embersquad #nosmallcreator #nokia9 https://t.co/Uh351G0rlc (IG) https://t.co/cPPGt4ggnF,Pro-Mask,English,
1297200195663470592,@zerohedge Oh great. Thats a perfect right wing outrage generator! Could have been staged though for that reason. In any event its cirtainly worse than the 1000s of Americans who have lost their lives to covid because Head Moron is too vain to wear one and his sheeple fell in line.,Pro-Mask,English,
1252743733839200259,"@thomaskaine5 In a heartbeat. I dont care if every table in the place was filled. Acceptable risk IMHO. If not acceptable to somebody else, they can stay home.",Unrelated,English,
1248795082024611841,Slappin @okvanleeuwen exclusives in one hour!! 🔥🔥🔥📡📡🛰🛰 #STAYLITRADIO #StayHome #ClubQuarantine,Unrelated,English,
1276593397998944261,We're trending in the wrong direction. Wear your mask 😷 https://t.co/F7V0pBAFzb,Pro-Mask,English,
1269665731911786499,"WALCZYMY z COVID-19#KORONAWIRUS
POKAŻ ŻE JESTEŚ DOBRY i SZLACHETNY !!!
KONTO DO WPŁAT DLA POMAGAJĄCYCH:
SANTANDER BANK POLSKA  
PL 37 1090 1665 0000 0001 3546 5189
DZIĘKUJEMY ZA POMOC i WSPARCIE https://t.co/HQDrIlEjrb",Not Sure,Other,
1272421409667588097,"@marklewismd If you won't tolerate a masks in public places look up a bi pap machine,  thats what you will need when you can't breathe in hospital with covid.  Think I'd rather wear a cotton mask.",Pro-Mask,English,
1294262172009332737,"@mksecallday1 @zerohedge Masks are not needed outside. You can't catch a virus from someone across the street from you. It's not science, that's just common sense. Where we live no one is wearing masks except in stores as required and no one I know has Covid.",Anti-Mask,English,
1286171800561385472,I min delstat (som sveriges befolkning) hade vi igår under 10 nya fall https://t.co/3FsBKcqftq,Not Sure,Multiple,
1300388985437593601,"I can't wait until 5 yrs from now when they make a movie about Covid. You fucking know that when they introduce the conspiracy character that doesn't believe in the virus, he'll be rocking out to @TRAPTOFFICIAL as he pulls up in a truck with a #MAGA bumper sticker and no mask on.",Pro-Mask,English,
1230724883383906305,"FBI orders $40,000 in hand sanitizer and face masks ‘in case the coronavirus becomes pandemic’ | The Extinction Protocol https://t.co/izVZP34cgz",Pro-Mask,English,
1294272607638888448,You may need to stay close to home today awaiting a delivery o... More for Capricorn https://t.co/jt2abHpxMC,Unrelated,English,
1293325476291842048,My mom gifted my kids this for a fun little covid activity. Holy. Buckets. The sandwiches were amazing and BOTH my kids worked to make the meal and BOTH ATE IT WITHOUT COMPLAINT 🤯🤯🤯 super excited for more recipes! https://t.co/qjkXuKN2Fc,Unrelated,English,
1277638036361281536,"Y LOS GOBERNANTES SIGUEN PERMITIENDO Q LLEGUEN INMIGRANTES ILEGALES INFECTADOS POR COVID¿NO? -EN PATERA Últimas noticias del coronavirus, en directo | Sanidad registra tres muertes por coronavirus y 84 contagios confirmados en 24 horas https://t.co/3vEcCnyJH1 a través de @el_pais",Not Sure,Other,
1293310012320866306,"literally the entire world: please wear a mask and maintain good hygiene 

the us: no ❤️",Not Sure,English,
1289145297331986433,Simply fabulous! #WearAMask https://t.co/ttcYiFFvwP,Pro-Mask,English,
1223242911950819330,@Queen1Tiger The two are from China and in hospital in Newcastle that's all local news are saying.,Unrelated,English,
1226149067006210048,"Nah, I don’t even have the face😷 mask yet https://t.co/avgOy9pdGj",Anti-Mask,English,
1288916855793553409,@thejtlewis @realDonaldTrump Forgive me for bringing this up. Cain went to the Tulsa rally. Didn't wear a mask. And now?,Pro-Mask,English,
1282481333449752577,#CoronaTimo #CoronaFarsa #Genocidio #YoSoyLaResistencia #NoAlNuevoOrdenMundial #NoAlBozal #NoALaMascarillaObligatoria #NoALaVacuna #PoliticosAPrisión #SanitariosAsesinos #PeriodistasCobardes #Covid_19 #Coronavirus #COVID19 #CovidHoax #NoMask #NoVaccine 📺📻📰👩‍⚕️👨‍⚕️🐑😷💉💵💰🤑🤬🤮 https://t.co/LePzlrxAVe,Anti-Mask,Multiple,
1235043822515548162,"Things that will protect you from covid-19:
- a good bright eyes song
- probably orange juice
- venmoing me $janna-Maris 
- gas mask
- death",Pro-Mask,English,
1255740280940253186,Corona-Krise: Atemschutzmaske gesucht? Bei diesen Startups könnt ihr sie kaufen: https://t.co/3wQ0tOIbAr   #eCommerce,Not Sure,Multiple,
1252873838028746752,"@BerkahRecehan @siziiaa Bantu Polmas brantas Covid 19
   #PolmasCegahCovid19",Not Sure,Other,
1225361958213308417,"@Masky71560798 @HuaweiServices China is a dictatorship - they have a rogue president for life, have stolen land from other countries and locked up 1 million muslims in detention camps. Wow, great country to look up to.",Unrelated,English,
1287925209157181440,@USDFootball At this rate nothing seems possible. Wear a mask!!!!!,Pro-Mask,English,
1275504062482522112,"@realDonaldTrump Fauci just told Congress that the rise in COVID19 cases due to community spread. You tell people, including by your actions, that masks are unnecessary, which is the one proven way to stop the spread. The MOST IMPORTANT thing to do you won't. Homocide by virus is still MURDER!",Pro-Mask,English,
1283508362869714951,"@GovWhitmer @gretchenwhitmer 

KEEP TALKING B*TCH.  NO ONE IS LISTENING TO YOUR LIES AND FAKE DATA ANY LONGER!!!!

#Michiganders #Michigan #CovidHoax #Covid19 #coronavirus #MasksOff #Masks #America #Trump",Anti-Mask,English,
1294970626000785410,"@BBCBreakfast It surprises me, that it’s suggested it’s such a surprise! I am not an economist but at the start of lockdown I estimated that only about 70% of companies would recover and that furlough pay, although a great practice, would mask how much wool was on the back of some businesses.",Unrelated,English,
1274615708144541696,"A father’s smile has been known to light up a child’s entire day.....
Wishing all our fathers a Happy Father's day
#mackieyosklodin #nativewear #ghfashion #africandesign #fashion #style #covid19 #madeinghana #printmaking #mensfashion #mask #menswear #fashiondesigner #fathersday https://t.co/CsEluBzjER",Neutral,English,
1285023838313410560,@eliistender10 Wear a mask!,Pro-Mask,English,
1255160722109145094,My favourite thing about lockdown is that since I’ve stopped wearing lashes I can now cry whenever I want without being blinded by duo glue and mascara https://t.co/bnFq42WWGf,Unrelated,English,
1228284441866338304,@WBYeats1865 #CCP_is_terrorist  mask is out of stock in China 2 !,Pro-Mask,English,
1260718435291615236,"#COVID-19 cases would plummet if 80% of Americans wore face masks, study says  https://t.co/SU1ueehVbw",Pro-Mask,English,
1298127916014817281,jusq may pandemic na may clearance pa bago maka enroll 🤦‍♀️🤦‍♀️🤦‍♀️,Not Sure,Multiple,
1287765900129644544,#Massachusetts https://t.co/9TLl588sdZ,Unrelated,English,
1261401843898257411,Opinion | What Indiana's Coronavirus Testing Shows About Reopening - The New York Times https://t.co/fFDu9QhxNf,Unrelated,English,
1294559251952627712,"#GlobalPrayersForSSR
How industry face to the #ExtendedFamilyOfSSR  if there no lockdown at all.
May God keeps us united and strong!!!
@shwetasinghkirt @ishkarnBHANDARI @Swamy39 
@mamta_kale 
@PMOIndia 
@republic 
@Republic_Bharat 
#Godiswithus https://t.co/BExJcvfuLQ",Unrelated,English,
1246009791966842880,"@mmamadman87 @kieran10000 @AtheistMayhem @piersmorgan What the WHO that believed China, and said face masks didn’t work, that WHO?",Pro-Mask,English,
1294671491683016710,"I Vote the Biden Harris ticket! Hand deliver your ballot if possible. Streamline, fully resource, fund and protect USPS! Voter apathy/complacency made this GOP mess! Don’t trust polls!  Register! VOTING IS SERIOUS: BRING FRIENDS! Mask up! VOTE Biden, super majorities no GOP! https://t.co/ws1YUOZxHf",Pro-Mask,English,
1274244838779740160,This is heartbreaking.  Just wear your (fresh/washed) bloody mask over your mouth &amp; nose NOT down your chin like an accessory when you are shopping or near others.  Have compassion for all of those who may unknowingly be more vulnerable.  The pandemic is by no means over yet. https://t.co/DqlNGTOqTg,Pro-Mask,English,
1272270706341011457,"@ThomasSigmundHB @PhiIippAmthor @handelsblatt @HGMaassen Kanzler Wahl Kampagne eröffnet.GER Chancellor election campaign started+#Söder must be careful vs Laschet,Streeck+BILD try to convince folk NO NEED StayAtHome+NO MASK,s.t.Laschet Chancellor+Streeck #HerdImmunity(KILL FOLK)supporter https://t.co/7R0KSOykmv https://t.co/G8JiKKDTc6.",Anti-Mask,Multiple,
1282333702433976320,A MASK UNDER YOUR NOSE DOES SWEET F*CK ALL!!! #WearAMask https://t.co/hk2SjllYJ1,Pro-Mask,English,
1288961504008708097,"@Cary_Elwes But when 650000 people die of the seasonal flu then you don't need to wear a mask. 
https://t.co/KGYZcRgc3P",Anti-Mask,English,
1290885783814012931,"ON AIR: Kontihene / We Entertain. Empower. Educate . Talk to us on 0208 090 2121 HELLO@FANTASTICRADIO.CO.UK #FANTASTICRADIOUK #HOMEOFPOSSIBILITIES #BELIEVEYOURPOSSIBILITIES #STAYHOMESAFELIVES https://t.co/bE4hgti6fx 
 Buy song https://t.co/okPjABGOqp https://t.co/MLviXfvopv",Unrelated,English,
1269925353872654336,"@PakPMO Why  ? when Pakistan cross 100,000 infected by covid 19 they start wear mask , why not before ?",Pro-Mask,English,
1296437906937196546,"kalo ini rame, aku gak bakal minta mutualan kok. tapi klean harus pake masker kalo keluar rumah, STOP bilang covid-19 itu hoax, dan jangan lupa pake kondom kalo ngeweu.",Not Sure,Multiple,
1296053073912180736,"Greenville City giving away 100,000 masks Wednesday to fight spread of COVID-19 https://t.co/jw04ZowUjz",Pro-Mask,English,
1278134503681253376,@GovRicketts I heard about you telling your state that they have to drop the mandatory mask requirement or they won’t receive COVID19 funding. That is insane! Do you not believe that COVID19 is killing people-your constituents? What the heck is YOUR problem with masks?!,Pro-Mask,English,
1238658782839758848,"@no_silenced Hand out masks to employees man, take basic precautions, and you should be fine, besides you're more likely to get hit by a car than get coronavirus.",Pro-Mask,English,
1242031556941811712,"Millions of masks, COVID-19 test kits supplies donated by China's Jack Ma Foundation to 54 African countries  arrived on Sunday morning in Addis Ababa,Ethiopia.
They include 5.4 million face masks, kits for1.08 million detection kits, and 40,000 sets of protective face shields. https://t.co/lBM7MN8jXH",Pro-Mask,English,
1222442979991998465,Give my china to your new lover. Take Pope Francis oilier.,Unrelated,English,
1228762503469027331,Científicos: el Coronavirus sería un arma de guerra biológica https://t.co/hwqqM0IzOh,Not Sure,Other,
1272970513925787648,#ArtsEmergencyUK https://t.co/i0uXtPiZfA,Unrelated,English,
1281313937397616641,"@KeishaBottoms Didn't you have a face mask on at the funeral and still caught it??? Everyone I know who had COVD wore face mask. I don't wear them. I think you should show us the science before you mandate mask. Science shows seatbelts save lives, but not wearing masks.",Anti-Mask,English,
1251001449510694913,@UPGovt Without starting public transport board evolution will bring problems . The examiners will not be able to reach at the centers during lock down.,Unrelated,English,
1269808580284297217,"This weekend was a trial run, went very well. appreciate everyone wearing their masks, &amp; following the social distancing guidelines. June 19-21 it’s officially the 1st event of the grassroots season! #LeeSloan2020 https://t.co/bgGGxHUUSo",Pro-Mask,English,
1275646946691203079,#COVID19 looks to be on the rise again. Not a shock as places open and people get lazy with social distancing. Be safe everyone. Go about your lives and live but he smart. Be kind to others. Be kind to yourself. We will get through this together. I promise. 🙏🏻,Unrelated,English,
1233244439738490880,Are paper face masks a hot new fashion trend now or have celebrities not gotten the memo that those are essentially useless?? #coronavirus,Anti-Mask,English,
1258291411730006019,The latest The AWARENESS OF VARIOUS STYLES &amp; PATTERNS OF INDO WESTERN WEAR PUBLISHED AT 10TH MARCH Daily! https://t.co/qBj79WEII6 Thanks to @barrypopik @hellofashion_uk @Frame_Crafters #coronavirus #look,Unrelated,English,
1269890370730688514,wearing masks BUT it is not safe to have private gathers of 4 or fewer people at your own house. LITTERAL CONTRADICTION. If you want to lie to people its best to only do one at a time if they conflict with each other. COVID is over. No one wears masks unless they are forced to by,Anti-Mask,English,
1281691349104963585,"@GavinNewsom what the heck is wrong with YOU???? 
I thought you require masks??? Do they not work in prison? 
You release criminals but BAN singing in Church!! Your idiocy is showing big time! https://t.co/A4Ih3l0iZr",Pro-Mask,English,
1281111964366716928,"Continued: someone drives by to get gas and he goes to the front without a mask. He came back not angry so I’m not sure if anything went down cause there was arguments in that gas station last time it involved masks. Reminder to everyone, WEAR A MASK!!! It’s not hard. 2/2",Pro-Mask,English,
1296418737227259906,"@lisabari Masks &amp; social distancing play a role with COVID but I think there are some other factors at play here.  For example, massive gatherings of ""enthusiastic"" young people, 80 days straight in Oregon &amp; no discernable change in cases.   How is that possible?",Pro-Mask,English,
1299383959625887745,@SUBWAY your store location at 9313 Columbia Rd in pataskala oh had employees not wearing masks and not requiring customers to wear them during a pandemic and governor ordered mask mandate. I will not return to this location.,Pro-Mask,English,
1248531474443313152,My favourite part of lockdown is people acting like they know it all and are safe wearing masks,Anti-Mask,English,
1299870723792465920,@kchartsofficial @BTS_twt @pledis_17 @YG_GlobalVIP @weareoneEXO @SJofficial @OFFICIALBTOB @follow_2PM @day6official @NCTsmtown_127 @TXT_members BTS SOCIAL DISTANCING KINGS,Unrelated,English,
1293508142580596744,"👀
https://t.co/IPefXO1nzF",Unrelated,Other,
1283158872572796935,"Earlier today @JoeBiden said @realDonaldTrump's coronavirus response was so bad he ""finally decided to wear a mask in public.""

Biden also poked fun at Trump for saying windmills cause cancer and LED light bulbs make him look ""orange.""",,English,
1276344216470290436,"@AriMelber Nope... people just going around doing what they want and few of any wearing a mask. Worse, I live in a GOP state and so I get demonized for wearing one. Who would have thought that someone could convince people a pandemic is political. Sad times for this country.",Pro-Mask,English,
1286444293020880899,Hey @realDonaldTrump I hear you’re coming to NC tomorrow. Remember to bring your mask. Our very fine Gov. Cooper (a real leader in the battle against the #TrumpFlu) has issued a statewide mandate. Don’t let us down by refusing to wear one!,Pro-Mask,English,
1298771413004939266,@FlSkinsFan4Life So ur saying you don't need to comply to a stire asking unto wear a mask but its okay for cops to Murder Innocents for not complying. 🤔,,English,
1285404502552653824,@wyldrye @bfehr86 @BarrettWilson6 I’m not saying there are no long term effects from Covid. I’m saying a mask will not protect you.,Anti-Mask,English,
1283327052016349184,"🤡💩🤡💩🤡💩🤡💩🤡💩🤡💩🤡💩🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 we know damn well she had nothing to do with this..they are so desperate! Pathetic...now..we all should wear masks!🤡💩🤡💩🤡💩🤡💩140,000 deaths &amp; they all could have been avoided!🤡💩🤡💩🤡💩🤡💩go renegotiate that prenup https://t.co/UvPIryzk8D",Pro-Mask,English,
1271779805999095808,"@myntra @wildcrafttweet Hain Taiyaar Hum Toh Chalo Dosto Myntra Se Online Shopping Karte Hai, Coronavirus Keya Karega. Toh Keya Tention Hai, Chalo Myntra Se Online Shopping Karte Hai
#HainTaiyaarHum  
#WildcraftSupermask #HainTaiyaarHum
#WaitingForMyntraEORS #6DaysForMyntraEORS12
@wildcrafttweet
@myntra",Not Sure,Multiple,
1274900086846181376,@geenance @LeKappy @_SJPeace_ Does that man who just got out of jail  (jails are covid hotspots at this point) &amp; is walking around a huge grocery chain with no mask on really look like an innocent rookie to you? He wanted to be seen. You may want to watch the video. He held George down. No excuses. Period.,Pro-Mask,English,
1280368168234442753,The way Greek life is done for https://t.co/lf0Q7Swfbg,Unrelated,English,
1281263197756981251,@RobbieSavage8 @OliverDowden If they even try to say grassroots football can resume but with no contact and changes to basic rules I’ll be fuming. I can see current social distancing rules being a huge obstacle at present.,Unrelated,English,
1274965304175734785,@benjami68158754 https://t.co/0fGfITGq1o,Unrelated,Other,
1250413119144202245,"Limit your trips to the store. Wear a face mask over your mouth and nose while in public. Leave space between yourself and others. Take care of yourself. Take care of your neighbors.
#COVID19 #CalvertCounty
https://t.co/tY3MKH5rcd",Pro-Mask,English,
1290660019713843204,@SeanTrende My cousin in a rural part of the country contracted covid mid April - community spread (had not been further than 20 miles from home). Most likely place was the grocery store (no one was masking or social distancing at that time),Pro-Mask,English,
1270382579292819459,"Here you go #Karen 

Expert says evidence around cloth masks 'not fantastic' https://t.co/yrmTKdO1QW via @rte",Anti-Mask,English,
1283379472994119681,"@rustyninetynine @WDBJ7 According to the CDC: young children under age 2, anyone who has trouble breathing, or is unconscious, incapacitated, or otherwise unable to remove the mask without assistance.",Anti-Mask,English,
1234602467519631361,"Harga masker dan hand sanitizer melonjak tinggi, dan tetap ada yang memborong. Tidakkah mereka memikirkan orang yang sakit dan tidak punya uang? Jangankan beli masker dan hand sanitizer, untuk membeli makanan pun mereka kesulitan. Kalau seperti ini, COVID-19 akan terus mewabah.",Not Sure,Multiple,
1294695481726185476,"@WHO @INCB_ION @UNODC @WHOWPRO @WHOAFRO @WHOEMRO @WHO_Europe @pahowho @WHOSEARO Sois basura, panda de hijos de puta. TRUMP 2020!!!!!!",Not Sure,Multiple,
1227730393979326464,https://t.co/rR0ODGJGl9,Unrelated,Other,
1297497509502296066,@AttorneyCrump please consider my concepts for safely reopening achools without universal masking https://t.co/vfG48T7rn1,Anti-Mask,English,
1222815735929458688,"What happened to being """"""prepared""""'? https://t.co/kgxQ0Fm6oQ",Unrelated,English,
1283817818979479552,@Bulmavollmer Hello Bulma Feeling Better Whoa That COVID-19 Looks Bad For everyone @michealsander11 Stay Safe Bulma Wearing Mask @SeanSchemmel and @JustChrisSabat a.k.a. Goku and Vegeta they've give everything they've got Vegeta and Goku And The Z Warriors praying for everyone 🐉,Pro-Mask,English,
1282597767844593664,#coronavirus #facemasks https://t.co/w49M6zAQ0B,Neutral,English,
1296630060531712000,Sí lo sabré! 😔 https://t.co/S29KYICFpr,Not Sure,Other,
1285651178123137026,@omarfayad https://t.co/vq24WIllXE ...oj,Unrelated,Other,
1294066657577463808,@nick_thyme @JGademski Mate my dad is in Aged care with dementia. Have not been allowed to see him since March due to Corona. We call drop off snacks and clothing we wash. Its fucken annoying not being able to see him.,Unrelated,English,
1295584977157943297,"#Maskup india.. ye mask wali azadi chutiyape se door rhe.. ik bar corona ho gya, toh ye sale koi nahi aayega..so wear mask. https://t.co/16SyQOxWhb",Pro-Mask,Multiple,
1295426374572941313,"So tomorrow I go for a date post lockdown restrictions eased. I'm guessing the etiquette is to wear a face covering. 😉 Seriously though, trying to book a table for 2 on a Monday to Wednesday in the UK is a challenge. 👌",Pro-Mask,English,
1274438760189562880,Today my best friend is getting marrying you know what sucks I won’t be able to spend this special day with her... we have been waiting for this moment forever. Breaks my heart I won’t be able to there see her as a bride 💔 Fuck you COVID-19! ☹️ People please wear ur mask!,Pro-Mask,English,
1269551973189054465,"@GovEvers Yet people are still out protesting, not social distancing, some not even wearing masks. They’re protesting a death but contributing to more death. People SUCK!",Pro-Mask,English,
1264791335690571776,@eddie_offril @pcbrynn It is not a law. If you wish to wear one then do so. If it bothers you so much that people choose not to wear one then stay home and order your necessities online for delivery.,Anti-Mask,English,
1299422561114173440,Cold...ice cold. https://t.co/VJ7kD54zZT,Unrelated,English,
1277199792310026240,"#COVID19 cases continue to spike in #Florida. Starting today, you’ll have to wear a #mask indoors in #DaytonaBeach. City will give warnings to people who don’t comply through July 15. Checking with @DaytonaBchPD on any penalties after that. #FOX35 #MaskUp #coronavirus https://t.co/FFrRVq8WxR",Pro-Mask,English,
1294739673642864642,"It makes me wince that most of them aren’t using their masks correctly

-full seal over nose bridge!!!

-don’t pull down to chin! Can be exposed to viral particles &amp; carried to mouth https://t.co/LA7N9VSa4Q",Pro-Mask,English,
1227464489894891520,Elites use this as their Coronavirus mask https://t.co/89LCJjfcbY,Pro-Mask,English,
1222511397298429952,"Corona vit Russe, une autre façon de vivre son alcoolisme 
🍺🍺",Not Sure,Other,
1270905438230515712,“...higher quality masks...” https://t.co/rWtkuUDCZu,Neutral,English,
1239876221707534336,@dharmendrawords @PMOIndia @HMOIndia @WHO Why should mask be distributed on free of cost? U have to buy and use it. There is shortage of mask in the market due to panic buying fm public that’s govt put mask &amp; sanitizer under essential commodity act.,,English,
1276335248826150914,Dollar stays firm as coronavirus anxiety persists https://t.co/5LDAPDeE3k #news,Unrelated,English,
1287729639868129280,"#炎亞綸IG 　我可以结束🙏
想念可以到處感受不同地方陽光的時候
☀️
希望世界能夠盡快恢復～
一種感慨～
#miss
#world
#health
希望疫情後是個更好的世界，我們要努力
Hope for a better world after the pandemic，requires every effort.
#InThisTogether
為了要拍天空才這個角度～我不重要～ https://t.co/c8qxCxtM9S",Not Sure,Other,
1279581557158825987,"@itswaytoolate3 @Pikacha25 @Subcaptian @moby_dickhead You're asses are both blocked for being such sociopathic pussy terrorists that you'd happily risk the lives of yourself, &amp; everyone around you because you can't be bothered to wear a mask in public because the govt. said to do it ya dumb fuck hypocritical anarchists.",Pro-Mask,English,
1285691931125841921,"「コロナ関連」

https://t.co/rNDyy2XZfZ

#新型コロナ 関連の記事は
無料会員登録することで全文を閲覧できます。

：#聖教電子版 #聖教新聞 https://t.co/iFgSnvCWGH",Not Sure,Other,
1293518175179603968,"El Estado tiene capacidad suficiente para mandar a la gente a sus casas y garantizarles alimentos y servicios durante la cuarentena, pero no lo hace. Prefieren gastar 700 millardos al año en armas enriqueciendo a pocos mientras muchos mueren. Ese es el capitalismo. https://t.co/iJskD69Rv1",Not Sure,Other,
1241241568293441536,"PEMS Charity Loida T Guzman, attended the COVID-19 Task Force Meeting at Poblacion Gangal, Sallapadan, Abra, presided by Hon. Mayor Garde cardenas. They  discussed on the issues and concerns in relation to implementation of EO No. MR-08, EO NO. MR-09 and EO No. MR-10.
#TeamPNP https://t.co/47U5Yd01l4",Unrelated,English,
1271019699233361922,"There are already 21 confirmed Covid cases here in Lanao. 😢 Please don't go out if not necessary and if you must, please wear your masks, observe social distancing, and bring your rubbing alcohol. Most especially, let us strengthen our prayers. Stay safe! ❤️🧬🦠",Pro-Mask,English,
1269110998985617408,"What's Your Opinion : 

High Court ના આદેશ બાદ દર્દી ઓની Privacy જળવાય રહે તે માટે હવેથી કોઈ Covid19 Patient ના નામ Declare નહિ કરવામાં આવે…
તમારું શું માનવું છે ?

#StayHomeStaySafe #IndiaFightCorona #Covid19 #Surattalks #Surat #Corona #Wearelive #SuratUpdate #Opinion https://t.co/ZVbhvSbJNn",Not Sure,Multiple,
1226650384875343872,"#Amazon cancels its Mobile World Congress plan over #coronavirus fears

https://t.co/fZfhNU3ThC

#nCoV2019 #nCoV2020 #WuhanVirus #WuhanPneumonia #outbreak #WeAreTheNewsNow #NCP",Unrelated,English,
1298913640410742786,"@DanaBouwman @drdeblk @JamieRJN @karensue30 @MickyBell @ProudAmerican82 @DanScavino @Mike_Pence @KarenPence @realDonaldTrump @FLOTUS At least know what you are talking about before you comment. 2 million was the predicted death rate if literally nothing was done to slow spread. So no lockdown, no masks, no distancing.",Pro-Mask,English,
1291494703905505281,Jordan Peterson's trajectory since hitting bigot stardom has been a madness. https://t.co/6M2xqy4eNr,Unrelated,English,
1282451558152708106,"I wear a mask, DO YOU? https://t.co/0SvvF7ea4L",Pro-Mask,English,
1287823915763380224,"Tired of wearing masks? Imagine how corona warriors are fighting the pandemic: PM Modi on Mann Ki Baat 
https://t.co/A8FBU1i6Jc https://t.co/jHRyQPgEf6",Pro-Mask,Multiple,
1260850351105851393,"Again, #America ... these are what real #leaders look like (not the fake TV show ones pretending they know everything) #facemasks https://t.co/3ecnKhNlZ6",Pro-Mask,English,
1263721960774569984,Wearing that N95 mask and climing stairs is tough. Breathing gets difficult,Anti-Mask,English,
1282113190604746752,Should you turn off your air-conditioning if someone in your home has the coronavirus? Here's what you need to know. https://t.co/25xORnY8AO,Unrelated,English,
1262814589336633345,"Wearing a mask for too long can be dangerous for health | Coronavirus: चौंकाने वाली बात आई सामने, ज्यादा समय तक मास्क पहनना हो सकता है खतरनाक https://t.co/3Qdq10dA5P",Anti-Mask,Multiple,
1300013513964806144,"@ShirtlessPundit I just sub'd- amazing little story how I found You- read post on folks going to the beach in Sydney-I did too-so I said replied get Vitamin D, clean air and I got a lovely reply from  @_t3x_ who has Your comment pinned. I tw'd CDC news today-saw yours =follow!",Unrelated,English,
1299123175951826946,@KenPratt3 Hi Ken. Thanks for the report. We recommend everyone to be mindful and respectful that not everyone can wear a mask. Customers may have an underlying medical reason.,Neutral,English,
1286248320587923456,"Africa: Covid-19 Has Increased Gender Inequalities in the Media, IFJ Survey Finds https://t.co/5XUHIqMBqh via @circleboom",Unrelated,English,
