Tweet ID,Mask Sentiment,Language,Source File
1242912787791314949,Pro-Mask,English,2020-03_mask_related
1237524039670751232,Pro-Mask,English,2020-03_mask_related
1234112246084722688,Pro-Mask,English,2020-03_mask_related
1234839246495780864,Neutral,English,2020-03_mask_related
1236681886975643648,Pro-Mask,English,2020-03_mask_related
1242688007460630529,Neutral,English,2020-03_mask_related
1234752434062450690,Pro-Mask,English,2020-03_mask_related
1243066841968377856,Unrelated,English,2020-03_mask_related
1239791760747962368,Anti-Mask,English,2020-03_mask_related
1244743959081037827,Pro-Mask,English,2020-03_mask_related
1234721000811417601,Pro-Mask,English,2020-03_mask_related
1234211053606723589,Neutral,English,2020-03_mask_related
1235090069259726848,Not Sure,Other,2020-03_mask_related
1245042488571613184,Neutral,English,2020-03_mask_related
1237849135543271424,Not Sure,Multiple,2020-03_mask_related
1234823813373677570,Neutral,English,2020-03_mask_related
1234494995513651200,Neutral,English,2020-03_mask_related
1244967788101292033,Neutral,English,2020-03_mask_related
1236115569516085248,Neutral,English,2020-03_mask_related
1241333251513421827,Neutral,English,2020-03_mask_related
1237831217627660289,Anti-Mask,English,2020-03_mask_related
1243267962364141568,Neutral,English,2020-03_mask_related
1241044066743095296,Pro-Mask,English,2020-03_mask_related
1236957116432146434,Not Sure,Multiple,2020-03_mask_related
1243444977985699842,Pro-Mask,English,2020-03_mask_related
1239301803440771078,Pro-Mask,English,2020-03_mask_related
1243532245635190789,Neutral,English,2020-03_mask_related
1237738087649853440,Neutral,English,2020-03_mask_related
1234148802602225664,Neutral,English,2020-03_mask_related
1235926417688473600,Anti-Mask,English,2020-03_mask_related
1245024880887808001,Unrelated,English,2020-03_mask_related
1241918592461033472,Neutral,English,2020-03_mask_related
1239107993339228161,Pro-Mask,English,2020-03_mask_related
1234158265921101825,Anti-Mask,English,2020-03_mask_related
1235263499951116288,Pro-Mask,English,2020-03_mask_related
1233905160595726336,Pro-Mask,English,2020-03_mask_related
1242773034546745346,Neutral,English,2020-03_mask_related
1245048033479471106,Pro-Mask,English,2020-03_mask_related
1243869769398235136,Anti-Mask,English,2020-03_mask_related
1234867725354311680,Pro-Mask,English,2020-03_mask_related
1234847306362556422,Anti-Mask,English,2020-03_mask_related
1235025608276447233,Neutral,English,2020-03_mask_related
1234603315029270530,Pro-Mask,English,2020-03_mask_related
1235815344138145797,Pro-Mask,English,2020-03_mask_related
1237714443850694656,Not Sure,Other,2020-03_mask_related
1234895199312191488,Neutral,English,2020-03_mask_related
1242447045044002817,Not Sure,Other,2020-03_mask_related
1236259448290603011,Anti-Mask,English,2020-03_mask_related
1243789964493705216,Anti-Mask,English,2020-03_mask_related
1237783779118325760,Anti-Mask,English,2020-03_mask_related
1237680323439349763,Neutral,English,2020-03_mask_related
1243985977003163648,Pro-Mask,English,2020-03_mask_related
1241442034994601985,Anti-Mask,English,2020-03_mask_related
1237477134593073156,Anti-Mask,English,2020-03_mask_related
1238128706977181698,Neutral,English,2020-03_mask_related
1242710061350174725,Neutral,English,2020-03_mask_related
1235414883962765312,Anti-Mask,English,2020-03_mask_related
1243438029173403648,Pro-Mask,English,2020-03_mask_related
1234906526671921156,Pro-Mask,English,2020-03_mask_related
1241743123111219201,Not Sure,Other,2020-03_mask_related
1235760531363033089,Pro-Mask,English,2020-03_mask_related
1236610639596060674,Neutral,English,2020-03_mask_related
1244778549405458432,Neutral,English,2020-03_mask_related
1236202289636847617,Pro-Mask,English,2020-03_mask_related
1238852274455080960,Neutral,English,2020-03_mask_related
1244916599183659010,Anti-Mask,English,2020-03_mask_related
1237383467383439361,Not Sure,Other,2020-03_mask_related
1240148884963409920,Neutral,English,2020-03_mask_related
1236622097499279365,Pro-Mask,English,2020-03_mask_related
1239571731703975940,Neutral,English,2020-03_mask_related
1233959743414079489,Pro-Mask,English,2020-03_mask_related
1234051849721974785,Anti-Mask,English,2020-03_mask_related
1243559021573005315,Anti-Mask,English,2020-03_mask_related
1241793337364971520,Pro-Mask,English,2020-03_mask_related
1244442489160753152,Pro-Mask,English,2020-03_mask_related
1235510604133281793,Unrelated,English,2020-03_mask_related
1242206819889614858,Pro-Mask,English,2020-03_mask_related
1237061709296275461,Pro-Mask,English,2020-03_mask_related
1239976318646628353,Pro-Mask,English,2020-03_mask_related
1239981741869170688,Not Sure,Multiple,2020-03_mask_related
1239408477048471552,Pro-Mask,English,2020-03_mask_related
1237043652632793088,Neutral,English,2020-03_mask_related
1243577032161800199,Pro-Mask,English,2020-03_mask_related
1236565398109200384,Neutral,English,2020-03_mask_related
1235785367921602560,Neutral,English,2020-03_mask_related
1237547498052317184,Unrelated,English,2020-03_mask_related
1241686264635686913,Unrelated,English,2020-03_mask_related
1241759895780831234,Pro-Mask,English,2020-03_mask_related
1243473391413329920,Unrelated,English,2020-03_mask_related
1235254590267740161,Pro-Mask,English,2020-03_mask_related
1236026712082632704,Anti-Mask,English,2020-03_mask_related
1235338108176125954,Anti-Mask,English,2020-03_mask_related
1244933499703791616,Neutral,English,2020-03_mask_related
1237944094267228160,Neutral,English,2020-03_mask_related
1235367911935614976,Neutral,English,2020-03_mask_related
1234176123807916033,Neutral,English,2020-03_mask_related
1242785604754014208,Not Sure,Multiple,2020-03_mask_related
1244459626839584768,Neutral,English,2020-03_mask_related
1234220483631046657,Pro-Mask,English,2020-03_mask_related
1233967298500673537,Neutral,English,2020-03_mask_related
1238082548455985152,Neutral,English,2020-03_mask_related
1235474867127910400,Neutral,English,2020-03_mask_related
1236299663512305664,Anti-Mask,English,2020-03_mask_related
1244112473537392641,Neutral,English,2020-03_mask_related
1235191230004252672,Pro-Mask,English,2020-03_mask_related
1237743442035462144,Neutral,English,2020-03_mask_related
1245000960923127811,Pro-Mask,English,2020-03_mask_related
1237471044795064322,Neutral,English,2020-03_mask_related
1239056075648724992,Neutral,English,2020-03_mask_related
1240268200115396608,Pro-Mask,English,2020-03_mask_related
1242756253257994240,Neutral,English,2020-03_mask_related
1236202460752068608,Neutral,English,2020-03_mask_related
1235968825440514048,Pro-Mask,Multiple,2020-03_mask_related
1236628806581891074,Anti-Mask,English,2020-03_mask_related
1240290686043402243,Neutral,English,2020-03_mask_related
1245037363023224832,Pro-Mask,English,2020-03_mask_related
1244626408841916425,Neutral,English,2020-03_mask_related
1236985931095322624,Neutral,English,2020-03_mask_related
1237337007082405891,Pro-Mask,English,2020-03_mask_related
1243576654993059841,Neutral,English,2020-03_mask_related
1235603216882073601,Pro-Mask,English,2020-03_mask_related
1242526983898247169,Unrelated,English,2020-03_mask_related
1240368762940870657,Neutral,Multiple,2020-03_mask_related
1241946869699203072,Neutral,English,2020-03_mask_related
1235350263172665346,Neutral,English,2020-03_mask_related
1241606330340847616,Anti-Mask,English,2020-03_mask_related
1241998693160681472,Pro-Mask,English,2020-03_mask_related
1235791945978572800,Pro-Mask,English,2020-03_mask_related
1234989507524452353,Pro-Mask,English,2020-03_mask_related
1238469938454712321,Pro-Mask,English,2020-03_mask_related
1240898478265360384,Neutral,English,2020-03_mask_related
1242854907264110592,Not Sure,Other,2020-03_mask_related
1239779928863698944,Not Sure,Other,2020-03_mask_related
1238642668210507777,Neutral,English,2020-03_mask_related
1236367933787508748,Neutral,English,2020-03_mask_related
1243998694094942209,Pro-Mask,English,2020-03_mask_related
1239114078519529472,Pro-Mask,English,2020-03_mask_related
1235384966688591872,Pro-Mask,English,2020-03_mask_related
1236148144213114881,Pro-Mask,English,2020-03_mask_related
1243749216612159493,Pro-Mask,English,2020-03_mask_related
1234100708741439489,Neutral,English,2020-03_mask_related
1244892869980082176,Pro-Mask,English,2020-03_mask_related
1236645982970019840,Pro-Mask,English,2020-03_mask_related
1244321579967881217,Pro-Mask,English,2020-03_mask_related
1242848879831384067,Neutral,English,2020-03_mask_related
1234894941001781248,Unrelated,English,2020-03_mask_related
1240250638774272001,Neutral,English,2020-03_mask_related
1244494044987883522,Pro-Mask,English,2020-03_mask_related
1237622903765708801,Pro-Mask,English,2020-03_mask_related
1234875503472979968,Anti-Mask,English,2020-03_mask_related
1237132136328634368,Neutral,English,2020-03_mask_related
1239692476866330626,Neutral,English,2020-03_mask_related
1235487482533142528,Neutral,English,2020-03_mask_related
1240261933988626433,Neutral,English,2020-03_mask_related
1235900220518600704,Neutral,English,2020-03_mask_related
1234422756189470720,Neutral,English,2020-03_mask_related
1237582567143903233,Pro-Mask,English,2020-03_mask_related
1234119597437014017,Anti-Mask,English,2020-03_mask_related
1244286654237609989,Neutral,English,2020-03_mask_related
1241327681691508737,Neutral,English,2020-03_mask_related
1242808367547944960,Pro-Mask,English,2020-03_mask_related
1241562369513287681,Pro-Mask,English,2020-03_mask_related
1244338365484486658,Pro-Mask,English,2020-03_mask_related
1236253198798557184,Not Sure,Other,2020-03_mask_related
1244692381464657921,Pro-Mask,English,2020-03_mask_related
1244298389614784512,Neutral,English,2020-03_mask_related
1241584033118580736,Neutral,English,2020-03_mask_related
1234842320522092544,Neutral,English,2020-03_mask_related
1234784340753571840,Neutral,English,2020-03_mask_related
1241280386581364738,Neutral,English,2020-03_mask_related
1234235202727182336,Anti-Mask,English,2020-03_mask_related
1237779434930872322,Neutral,English,2020-03_mask_related
1234895611033419776,Pro-Mask,English,2020-03_mask_related
1239239697890770944,Neutral,English,2020-03_mask_related
1235079446790467585,Neutral,English,2020-03_mask_related
1242901602303762432,Neutral,English,2020-03_mask_related
1236541163831730176,Pro-Mask,English,2020-03_mask_related
1237200776117866498,Neutral,English,2020-03_mask_related
1236288075363278854,Neutral,English,2020-03_mask_related
1244886678629646337,Neutral,English,2020-03_mask_related
1236444505974476800,Pro-Mask,English,2020-03_mask_related
1234578334274719746,Pro-Mask,English,2020-03_mask_related
1244090910125830145,Unrelated,English,2020-03_mask_related
1238217773123121153,Pro-Mask,English,2020-03_mask_related
1244027332584767488,Pro-Mask,English,2020-03_mask_related
1244389116428648451,Unrelated,English,2020-03_mask_related
1234115730108346373,Neutral,English,2020-03_mask_related
1243461726273708032,Neutral,English,2020-03_mask_related
1234908617775570944,Pro-Mask,English,2020-03_mask_related
1234978966068314113,Anti-Mask,English,2020-03_mask_related
1237032647798525959,Neutral,English,2020-03_mask_related
1238241009127043072,Neutral,English,2020-03_mask_related
1234184173365186561,Anti-Mask,English,2020-03_mask_related
1255277316831313923,Unrelated,English,2020-04_general
1253375580541726720,Unrelated,English,2020-04_general
1248720406795530241,Unrelated,English,2020-04_general
1255423295337435138,Not Sure,Other,2020-04_general
1251636177276334080,Unrelated,English,2020-04_general
1246857351996624896,Not Sure,Other,2020-04_general
1255596045666525186,Not Sure,Other,2020-04_general
1248440726498803714,Unrelated,English,2020-04_general
1246626863968948224,Unrelated,English,2020-04_general
1249921797996208135,Not Sure,Multiple,2020-04_general
1254972286316077056,Unrelated,English,2020-04_general
1252754933763407875,Not Sure,French,2020-04_general
1247516350517350401,Unrelated,English,2020-04_general
1249600397334937608,Not Sure,Other,2020-04_general
1247201460149985281,Not Sure,French,2020-04_general
1248726477664854027,Unrelated,English,2020-04_general
1248276293071900672,Unrelated,English,2020-04_general
1248834999777927179,Unrelated,Multiple,2020-04_general
1254444449234550785,Unrelated,English,2020-04_general
1251709486626074624,Unrelated,English,2020-04_general
1247693774999830531,Unrelated,English,2020-04_general
1247074745583099906,Unrelated,English,2020-04_general
1250041637515993091,Unrelated,English,2020-04_general
1252211829788590080,Not Sure,Other,2020-04_general
1249068529854234624,Unrelated,English,2020-04_general
1250047857815506945,Unrelated,English,2020-04_general
1248789725827260416,Pro-Mask,English,2020-04_general
1249504011801288704,Unrelated,English,2020-04_general
1254696770975776768,Not Sure,Other,2020-04_general
1248446043840057345,Unrelated,English,2020-04_general
1254663237548695552,Not Sure,Other,2020-04_general
1252132289712017409,Not Sure,Other,2020-04_general
1246207418343854080,Unrelated,English,2020-04_general
1246465515381493763,Unrelated,English,2020-04_general
1251686883098341380,Unrelated,English,2020-04_general
1248548326879961088,Not Sure,Other,2020-04_general
1247675773277753344,Unrelated,English,2020-04_general
1250184554721226752,Unrelated,English,2020-04_general
1255875683655585795,Not Sure,Other,2020-04_general
1248105756877963266,Unrelated,Multiple,2020-04_general
1247902596674670599,Not Sure,Other,2020-04_general
1247590624859209730,Not Sure,Other,2020-04_general
1249561712296169473,Unrelated,English,2020-04_general
1253275966006341634,Unrelated,English,2020-04_general
1246148396563431424,Unrelated,English,2020-04_general
1246862933294006275,Not Sure,French,2020-04_general
1249247941522579456,Unrelated,English,2020-04_general
1252578377648746496,Unrelated,English,2020-04_general
1254585873708048385,Pro-Mask,English,2020-04_general
1255785481104752640,Not Sure,Other,2020-04_general
1248714866006937601,Not Sure,Other,2020-04_general
1246078721032945664,Unrelated,English,2020-04_general
1255260225348788226,Unrelated,English,2020-04_general
1246684524819308545,Unrelated,English,2020-04_general
1245519062286757889,Unrelated,English,2020-04_general
1245730488452632577,Unrelated,English,2020-04_general
1249657909086126089,Not Sure,Other,2020-04_general
1250864480642367490,Unrelated,English,2020-04_general
1248943107640569857,Unrelated,English,2020-04_general
1255199835071840256,Unrelated,English,2020-04_general
1247389173033701376,Unrelated,English,2020-04_general
1246420481135325185,Unrelated,English,2020-04_general
1254932754241925120,Not Sure,Other,2020-04_general
1252709969771794433,Not Sure,Other,2020-04_general
1246009611024510976,Unrelated,English,2020-04_general
1251758979216269312,Unrelated,English,2020-04_general
1248697560602157056,Unrelated,English,2020-04_general
1246833666086653952,Unrelated,English,2020-04_general
1250898480039522304,Unrelated,English,2020-04_general
1253829618194427908,Unrelated,Multiple,2020-04_general
1246839806593650688,Not Sure,Other,2020-04_general
1246334502714179584,Unrelated,English,2020-04_general
1254758762193223680,Unrelated,English,2020-04_general
1255239781866516481,Not Sure,Other,2020-04_general
1247647466297704448,Not Sure,Other,2020-04_general
1245199347014340609,Unrelated,English,2020-04_general
1253028070086377478,Not Sure,Other,2020-04_general
1255802263404261378,Not Sure,Other,2020-04_general
1253421349080457216,Unrelated,English,2020-04_general
1251135625459359744,Unrelated,English,2020-04_general
1254982473156399105,Unrelated,English,2020-04_general
1246368962092371968,Unrelated,English,2020-04_general
1249746060689342470,Unrelated,English,2020-04_general
1251557056479461376,Not Sure,Other,2020-04_general
1251356845194633216,Not Sure,Other,2020-04_general
1249310965063180288,Not Sure,Other,2020-04_general
1248926543071653890,Unrelated,English,2020-04_general
1254792978440298497,Unrelated,English,2020-04_general
1246799511969726470,Unrelated,English,2020-04_general
1246249790079459328,Unrelated,English,2020-04_general
1246003613287276544,Unrelated,English,2020-04_general
1245672732890710018,Not Sure,Other,2020-04_general
1252316095253544961,Not Sure,Other,2020-04_general
1249400861631152129,Unrelated,English,2020-04_general
1252251972859826176,Unrelated,English,2020-04_general
1252172441025200128,Unrelated,English,2020-04_general
1247827027656413184,Not Sure,Other,2020-04_general
1250454072185978881,Unrelated,English,2020-04_general
1253639943022432256,Unrelated,English,2020-04_general
1249151174110044162,Not Sure,Other,2020-04_general
1250265114227306496,Not Sure,Multiple,2020-04_general
1254155549291274241,Neutral,English,2020-04_general
1250836730933989376,Unrelated,English,2020-04_general
1252652625348235266,Unrelated,English,2020-04_general
1251913027009392641,Unrelated,English,2020-04_general
1245962139745038336,Unrelated,English,2020-04_general
1251590825303302144,Unrelated,English,2020-04_general
1250041477931155456,Unrelated,English,2020-04_general
1248161616589291520,Unrelated,English,2020-04_general
1249865108097990656,Not Sure,Other,2020-04_general
1248813097374101504,Unrelated,English,2020-04_general
1249051014352850945,Unrelated,English,2020-04_general
1252087435531554817,Not Sure,Other,2020-04_general
1245615976164388868,Unrelated,English,2020-04_general
1245673509692604417,Unrelated,English,2020-04_general
1255863797379674113,Unrelated,English,2020-04_general
1245893630344278021,Not Sure,Other,2020-04_general
1252548862373396480,Not Sure,Other,2020-04_general
1247902365836955652,Not Sure,Other,2020-04_general
1246662526651293696,Unrelated,English,2020-04_general
1248241643813310464,Unrelated,English,2020-04_general
1248122495829520384,Not Sure,Other,2020-04_general
1251907435209658369,Unrelated,English,2020-04_general
1252560908707958784,Unrelated,English,2020-04_general
1247965196989149186,Not Sure,Other,2020-04_general
1254262063704289280,Unrelated,English,2020-04_general
1250096725940940802,Not Sure,Other,2020-04_general
1247775401448853509,Not Sure,Other,2020-04_general
1251506934194323456,Not Sure,Other,2020-04_general
1249950046180630529,Not Sure,Multiple,2020-04_general
1255099170282565632,Not Sure,Multiple,2020-04_general
1250506290968788992,Unrelated,English,2020-04_general
1246254986926813184,Unrelated,English,2020-04_general
1249486220066820096,Unrelated,English,2020-04_general
1247006362720182272,Unrelated,English,2020-04_general
1252212341099261952,Unrelated,English,2020-04_general
1246593223159697411,Unrelated,English,2020-04_general
1246340005208838144,Unrelated,English,2020-04_general
1246569244751532035,Unrelated,English,2020-04_general
1249757520178135040,Unrelated,English,2020-04_general
1251103157247188992,Unrelated,English,2020-04_general
1252913319519891456,Unrelated,English,2020-04_general
1253128809802600449,Not Sure,Other,2020-04_general
1248988817199108096,Unrelated,English,2020-04_general
1253832110571323392,Unrelated,English,2020-04_general
1251765915697311749,Not Sure,Multiple,2020-04_general
1249853430866329608,Unrelated,English,2020-04_general
1247724842473816069,Not Sure,Other,2020-04_general
1249452966223855616,Unrelated,English,2020-04_general
1251845385561096192,Unrelated,English,2020-04_general
1247326534987374597,Unrelated,English,2020-04_general
1253996686508244993,Unrelated,English,2020-04_general
1247607914090487808,Not Sure,Other,2020-04_general
1248469553874489344,Unrelated,English,2020-04_general
1247730245555367936,Unrelated,English,2020-04_general
1246050090646679555,Not Sure,Other,2020-04_general
1250327565572562944,Unrelated,English,2020-04_general
1248105679170064388,Unrelated,English,2020-04_general
1245852908081442816,Unrelated,English,2020-04_general
1247137552277975042,Not Sure,Multiple,2020-04_general
1249691622419333122,Unrelated,English,2020-04_general
1254998134544977931,Not Sure,Other,2020-04_general
1253762929075388416,Unrelated,English,2020-04_general
1252240144649859072,Not Sure,Other,2020-04_general
1245525794094546944,Not Sure,Other,2020-04_general
1253877819538579456,Unrelated,English,2020-04_general
1248332161264029701,Unrelated,English,2020-04_general
1254911249919475713,Unrelated,English,2020-04_general
1255528823761833986,Unrelated,English,2020-04_general
1248161876883709960,Not Sure,Other,2020-04_general
1252332616910606337,Unrelated,English,2020-04_general
1251406598200627201,Unrelated,English,2020-04_general
1246725587835785216,Unrelated,English,2020-04_general
1249179788469850115,Not Sure,Other,2020-04_general
1248257888352718854,Unrelated,English,2020-04_general
1245761228846268442,Unrelated,English,2020-04_general
1246380698102988800,Unrelated,English,2020-04_general
1245724968937066498,Pro-Mask,English,2020-04_mask_related
1251401515341877248,Neutral,English,2020-04_mask_related
1247833965790183424,Neutral,English,2020-04_mask_related
1252789293082308609,Anti-Mask,English,2020-04_mask_related
1251968857507606531,Pro-Mask,English,2020-04_mask_related
1253646080425766915,Pro-Mask,English,2020-04_mask_related
1253843324596822017,Pro-Mask,English,2020-04_mask_related
1246679211223527424,Neutral,English,2020-04_mask_related
1247195907004813313,Neutral,English,2020-04_mask_related
1251434775513985025,Neutral,English,2020-04_mask_related
1246357361700343808,Pro-Mask,English,2020-04_mask_related
1250678852994633734,Unrelated,English,2020-04_mask_related
1253044125810806784,Pro-Mask,English,2020-04_mask_related
1245859240972972032,Pro-Mask,English,2020-04_mask_related
1255874484395008007,Neutral,English,2020-04_mask_related
1249344099787911168,Pro-Mask,English,2020-04_mask_related
1250007571664179205,Neutral,English,2020-04_mask_related
1251641249410486278,Pro-Mask,English,2020-04_mask_related
1246804499085144064,Pro-Mask,English,2020-04_mask_related
1249162829447467009,Pro-Mask,English,2020-04_mask_related
1254295241882062848,Pro-Mask,English,2020-04_mask_related
1254843897626259460,Not Sure,Multiple,2020-04_mask_related
1255906017109565445,Neutral,English,2020-04_mask_related
1245991269441998848,Neutral,English,2020-04_mask_related
1249395815422066688,Pro-Mask,English,2020-04_mask_related
1253072601540222976,Pro-Mask,English,2020-04_mask_related
1252327260893270017,Pro-Mask,English,2020-04_mask_related
1245554172180586497,Pro-Mask,English,2020-04_mask_related
1253573720888823808,Neutral,English,2020-04_mask_related
1252890744995577856,Neutral,English,2020-04_mask_related
1255992101029834753,Pro-Mask,English,2020-04_mask_related
1252999217494310914,Neutral,English,2020-04_mask_related
1254127360133169153,Pro-Mask,English,2020-04_mask_related
1246477603050942466,Neutral,English,2020-04_mask_related
1250209988758450178,Neutral,English,2020-04_mask_related
1250499540630802434,Neutral,English,2020-04_mask_related
1248818230531100672,Pro-Mask,English,2020-04_mask_related
1247224050771951617,Unrelated,English,2020-04_mask_related
1247395359137116160,Pro-Mask,English,2020-04_mask_related
1246248821253763072,Neutral,English,2020-04_mask_related
1246266619552305153,Neutral,English,2020-04_mask_related
1255893925367349248,Anti-Mask,English,2020-04_mask_related
1253033301197062144,Neutral,English,2020-04_mask_related
1248531406902505473,Pro-Mask,English,2020-04_mask_related
1251878868526542848,Neutral,English,2020-04_mask_related
1255690329526681605,Pro-Mask,English,2020-04_mask_related
1245876622655397888,Pro-Mask,English,2020-04_mask_related
1253752611003486208,Neutral,English,2020-04_mask_related
1254697055194316801,Not Sure,Other,2020-04_mask_related
1252097828140154880,Pro-Mask,English,2020-04_mask_related
1255479665747165187,Pro-Mask,English,2020-04_mask_related
1254352262991876096,Pro-Mask,English,2020-04_mask_related
1248852360648167424,Neutral,English,2020-04_mask_related
1246650547354001410,Pro-Mask,English,2020-04_mask_related
1252228799892054025,Pro-Mask,English,2020-04_mask_related
1247303902548103168,Unrelated,English,2020-04_mask_related
1252007852002234368,Pro-Mask,English,2020-04_mask_related
1248172890123616256,Neutral,English,2020-04_mask_related
1249818530360352768,Neutral,English,2020-04_mask_related
1254742026941280256,Pro-Mask,English,2020-04_mask_related
1248572016187207680,Anti-Mask,English,2020-04_mask_related
1251584801615876099,Pro-Mask,English,2020-04_mask_related
1254070866226241536,Unrelated,English,2020-04_mask_related
1251189353876946946,Neutral,English,2020-04_mask_related
1254523398547484672,Anti-Mask,English,2020-04_mask_related
1251584499449724931,Anti-Mask,English,2020-04_mask_related
1248531536539815937,Pro-Mask,English,2020-04_mask_related
1245761710922891264,Unrelated,English,2020-04_mask_related
1255149280299331586,Pro-Mask,English,2020-04_mask_related
1251424026272006144,Neutral,English,2020-04_mask_related
1252110190041800710,Neutral,English,2020-04_mask_related
1251618800497119233,Pro-Mask,English,2020-04_mask_related
1247545526649794565,Neutral,English,2020-04_mask_related
1245968184055922688,Neutral,English,2020-04_mask_related
1252521062841176065,Neutral,English,2020-04_mask_related
1255657793857531904,Neutral,English,2020-04_mask_related
1249668885785251840,Neutral,English,2020-04_mask_related
1252401667489792001,Unrelated,English,2020-04_mask_related
1250395771670859776,Neutral,English,2020-04_mask_related
1250052601846120449,Anti-Mask,English,2020-04_mask_related
1254888265343209473,Pro-Mask,English,2020-04_mask_related
1247999124223545345,Pro-Mask,English,2020-04_mask_related
1248875151925510150,Pro-Mask,English,2020-04_mask_related
1245376334483853312,Unrelated,English,2020-04_mask_related
1248852408945364994,Neutral,English,2020-04_mask_related
1254567804147249152,Pro-Mask,English,2020-04_mask_related
1247034938945196032,Pro-Mask,English,2020-04_mask_related
1253207906285166592,Pro-Mask,English,2020-04_mask_related
1245438758129975298,Neutral,English,2020-04_mask_related
1250494824278560769,Unrelated,English,2020-04_mask_related
1255321424031633409,Neutral,English,2020-04_mask_related
1247647365634248706,Neutral,English,2020-04_mask_related
1252469983856201729,Pro-Mask,English,2020-04_mask_related
1253315237069172737,Pro-Mask,English,2020-04_mask_related
1253979558128295938,Anti-Mask,English,2020-04_mask_related
1251540258900127748,Pro-Mask,English,2020-04_mask_related
1248014916146978816,Neutral,English,2020-04_mask_related
1255985788287926274,Unrelated,English,2020-04_mask_related
1249350324000874504,Pro-Mask,English,2020-04_mask_related
1250299260844691460,Anti-Mask,English,2020-04_mask_related
1246615826402136066,Pro-Mask,English,2020-04_mask_related
1252954233160204288,Neutral,English,2020-04_mask_related
1245351923118534658,Pro-Mask,English,2020-04_mask_related
1255467783867023361,Pro-Mask,English,2020-04_mask_related
1245968356550643713,Neutral,English,2020-04_mask_related
1254098607713792003,Neutral,English,2020-04_mask_related
1249191599415922690,Pro-Mask,English,2020-04_mask_related
1253952243801501696,Neutral,English,2020-04_mask_related
1252834453337956352,Anti-Mask,English,2020-04_mask_related
1251189538581602307,Unrelated,English,2020-04_mask_related
1248026362817937422,Pro-Mask,English,2020-04_mask_related
1250231245591756800,Pro-Mask,English,2020-04_mask_related
1252709756097060864,Pro-Mask,English,2020-04_mask_related
1245869668159504385,Pro-Mask,English,2020-04_mask_related
1255315749557669888,Pro-Mask,English,2020-04_mask_related
1253651734670594050,Neutral,English,2020-04_mask_related
1254273489294569472,Neutral,English,2020-04_mask_related
1254143394839801856,Anti-Mask,English,2020-04_mask_related
1254900373627842568,Neutral,English,2020-04_mask_related
1249079556990013441,Pro-Mask,English,2020-04_mask_related
1245645323248103424,Neutral,English,2020-04_mask_related
1250746897599467521,Pro-Mask,English,2020-04_mask_related
1255194192982073344,Neutral,English,2020-04_mask_related
1246955012284125184,Pro-Mask,English,2020-04_mask_related
1250939869586735104,Pro-Mask,English,2020-04_mask_related
1250305249350303744,Unrelated,English,2020-04_mask_related
1247343085576691712,Pro-Mask,English,2020-04_mask_related
1253016409875062786,Neutral,English,2020-04_mask_related
1248059819975749632,Pro-Mask,English,2020-04_mask_related
1252407896031195136,Pro-Mask,English,2020-04_mask_related
1247039757726572544,Neutral,English,2020-04_mask_related
1255171691006787587,Neutral,English,2020-04_mask_related
1246003923888091142,Pro-Mask,English,2020-04_mask_related
1249052004103507968,Pro-Mask,English,2020-04_mask_related
1248789637578907648,Pro-Mask,English,2020-04_mask_related
1251725982576242689,Anti-Mask,English,2020-04_mask_related
1246369512380870656,Not Sure,Other,2020-04_mask_related
1247896909919870977,Neutral,English,2020-04_mask_related
1249040490499956736,Pro-Mask,English,2020-04_mask_related
1247890814996381696,Unrelated,English,2020-04_mask_related
1251703697907896326,Unrelated,English,2020-04_mask_related
1245246080104554497,Pro-Mask,English,2020-04_mask_related
1249504025264914436,Anti-Mask,English,2020-04_mask_related
1252177645854482432,Neutral,English,2020-04_mask_related
1255546103686221826,Anti-Mask,English,2020-04_mask_related
1251568506698637313,Pro-Mask,English,2020-04_mask_related
1253454991706243073,Pro-Mask,English,2020-04_mask_related
1255894012495626240,Anti-Mask,English,2020-04_mask_related
1245677984138309633,Neutral,English,2020-04_mask_related
1249662799996841984,Pro-Mask,English,2020-04_mask_related
1246948573226377216,Neutral,English,2020-04_mask_related
1255618103452598275,Pro-Mask,English,2020-04_mask_related
1255906126182350849,Pro-Mask,English,2020-04_mask_related
1248264497426575370,Pro-Mask,English,2020-04_mask_related
1253099998742536193,Anti-Mask,English,2020-04_mask_related
1246822093838221316,Neutral,English,2020-04_mask_related
1246580674020003840,Pro-Mask,English,2020-04_mask_related
1250090769593110528,Pro-Mask,English,2020-04_mask_related
1249168990850744320,Pro-Mask,English,2020-04_mask_related
1255394804097331201,Pro-Mask,English,2020-04_mask_related
1245916413967003649,Pro-Mask,English,2020-04_mask_related
1247465337290973184,Neutral,English,2020-04_mask_related
1253168207600508929,Pro-Mask,English,2020-04_mask_related
1246598495722590208,Pro-Mask,English,2020-04_mask_related
1255623710960160768,Neutral,English,2020-04_mask_related
1247602008367874048,Pro-Mask,English,2020-04_mask_related
1245329655277772801,Pro-Mask,English,2020-04_mask_related
1248327568085757952,Not Sure,Other,2020-04_mask_related
1254104160410251264,Pro-Mask,English,2020-04_mask_related
1246311982770208768,Neutral,English,2020-04_mask_related
1246597648888598538,Pro-Mask,English,2020-04_mask_related
1253449895228461057,Pro-Mask,English,2020-04_mask_related
1252355593542590468,Pro-Mask,English,2020-04_mask_related
1246592397477154816,Pro-Mask,English,2020-04_mask_related
