Tweet ID,Full Text,Mask Sentiment,Language,Source File
1228395507619250178,"via @PerilofAfrica  Global Annual Military Spending Sees Biggest Hike in 10 Years Amid US-China Arms Race: According to a new report by the International Institute for Strategic Studies (IISS), military spending worldwide increased by 4% last year - the… https://t.co/tPfbKbWHwt https://t.co/jvNqFajAVi",Unrelated,English,2020-02_general
1225862909487697920,"@MobilePunch Hmmm,China don't need U.S assistance.They are not africans",Unrelated,English,2020-02_general
1227041605523267585,"Exemplary sharing of data from Ministry of Health from Singapore. As of Feb 10, total of 45 confirmed cases, of which 7 have recovered &amp; been discharged and 7 are in intensive care.  https://t.co/tERL1zuLwj",Unrelated,English,2020-02_general
1228352278035173382,"Meanwhile: The cloud from the incinerators around Wuhan can now be seen from space. Masks are not gonna cut it, it will get in your eyes
… Viruses have krept through two inch thick porcelain containers//////// https://t.co/VkdLOeLU87",Anti-Mask,English,2020-02_general
1229442771863212034,La maratón popular de Tokio se suspende debido a la crisis del coronavirus https://t.co/7nOuwTeQNA https://t.co/YHodTP0rNu,Not Sure,Other,2020-02_general
1224912894426435584,"@realDonaldTrump Mr. President, please stop aid to China. I have never seen such a shameless country in human history https://t.co/FTLFozdm7C",Unrelated,English,2020-02_general
1225183346247909376,#Antena3 ¿Cómo se encuentran los padres de Yibing ante el Coronavirus? ¡Ella nos lo cuenta en 'El Hormiguero 3.0'! https://t.co/l9iC9n53LO https://t.co/PM2BCHUoIR,Not Sure,Other,2020-02_general
1230004660401950723,"VERY IMPORTANT FINDINGS. 
👇👇👇👇
#China #Coronavirus #coronaoutbreak #CoronavirusOutbreak #SARSCoV2 #Covid19 #2019nCoV #Bioweapon #coronavirususa #coronavirusjapan #coronavirussingapore #pandemic #Coronavirustruth #coronaviruschina
#DiamondPrincess https://t.co/Muzunghew6",Unrelated,English,2020-02_general
1224583585589534720,"@OzraeliAvi @damianham Really winds me up when people compare this corona to the flu. How can it be compared to anything when it’s just landed, and I’m no mathematical genius but the numbers are doubling and if you do this at the current rate I think we’ll have a crises on our hands.",Unrelated,English,2020-02_general
1228183594079645703,Fuck I ordered panda. I hope I don’t get Corona mist https://t.co/7CnfQvTGmP,Unrelated,English,2020-02_general
1233506555284393985,"Technically Liverpool will have to win the league, rule states that a league season has to end, even if it takes a extra few months, it happened in 1963 with the weather so even if it ends next year, we will still win it https://t.co/jjeGPTg9Yq",Unrelated,English,2020-02_general
1228417406126690304,"General Motors said it is working to stave off any impact from the coronavirus crisis on its U.S. production, after a union local in Flint said parts shortages could cause production disruptions. https://t.co/RuNGrGKuEJ",Unrelated,English,2020-02_general
1233830260208259073,"Coronavirus, Drug Dealers and Buffett’s BTC: Bad Crypto News of the Week https://t.co/bMBXqZPbIr",Unrelated,English,2020-02_general
1231816099529838593,@CCTV Absolutely Support China 🇨🇳,Unrelated,English,2020-02_general
1232609514538569728,Latest report shows Sub-Saharan Africa may lose $4bn due to coronavirus https://t.co/7XMtWnAufa #newspapers #feedly,Unrelated,English,2020-02_general
1228627441922531328,"HOLDING PATTERN ALERT : At time Sat Feb 15 10:26:56 2020 #CNM1465 was likely to be holding at FL84  
 near 双桥镇, 武鸣区, 南宁市 / Nanning, 广西壮族自治区, China 中国 #AvGeek #holding https://t.co/7DmpUOap53 https://t.co/3K8qrqnDRK",Not Sure,Multiple,2020-02_general
1232156672153571328,"noooo plss stay safe, not only idols and actors but eveyone who flies. https://t.co/PLSaR405lR",Unrelated,English,2020-02_general
1225795898141077504,Trabajadores norcoreanos cosen máscaras faciales en medio de la epidemia de coronavirus https://t.co/b3mOuESpJY #fb,Not Sure,Other,2020-02_general
1224855957823533056,CORONAVIRUS WHISTLEBLOWER ARRESTED IN CHINA FOR POSTING THIS VIDEO https://t.co/fe4dqb0Bad via @YouTube,Unrelated,English,2020-02_general
1224303418724048896,#salvirus ecco cosa è questa terribile epidemia che si sta diffondendo in Italia e che farà danni dalle prossime elezioni! Salvateci cercate un #vaccino insieme a quello per il #coronarivirus #nCoV,Not Sure,Other,2020-02_general
1225223855951634432,"Nice China, you just send the virus to our country. You always say that we are the one, but what you did just an Ahole #China #ChinaVirus #Taiwan",Unrelated,English,2020-02_general
1228160346558476288,"@howroute Caloidal silver does have healing properties, but they way they selling it is all shady. They even called it the flu and than admitted that it hasn't been tested on coronavirus. I wouldn't trust them.",Unrelated,English,2020-02_general
1233195094985072642,@drdavidmichaels It wasn't until two months after the outbreak was detected -- and at least 75 people were confirmed HIV-positive -- that Pence declared a state of emergency.  https://t.co/DhxS0QctL1,Unrelated,English,2020-02_general
1230591013120548866,@DailyFX @PaulRobinsonFX @Bosssmann what I say at dinner last night let me ask the Japs what they think of the coronavirus since Nissan is thinking to shutting down some Nissan factory buy Dollar,Unrelated,English,2020-02_general
1225322393247395842,"@CaminoMillon 1/2 Les dejas la semilla. Prueba de ello es que, cuando pega una bajada importante, como con el coronavirus, se acuerdan de ti y vienen a buscarte. 
- ""¿Queeee?, la bolsa está por los suelos"".
Y cuando le respondo como, en mi caso, que tiene razón y que por eso he metido ....",Not Sure,Other,2020-02_general
1232672744321490944,@A3Noticias la vergüenza ajena que me estáis provocando con la cobertura del Coronavirus es proporcional a cómo disfrutáis por cada caso confirmado.,Not Sure,Other,2020-02_general
1231897318452072448,Reduce your risk from #coronavirus,Unrelated,English,2020-02_general
1225078338672349184,"@Samath__ JAJAJAJAJAJAJ Malparida china loca, te amo 💕 - 7",Not Sure,Other,2020-02_general
1229872401179201537,@lirui009 Эта тоже не полиция избивает людей???! https://t.co/8iaYzxFG0J,Not Sure,Other,2020-02_general
1232158336226738176,I wish companies would just cancel overseas schedules. At this point it's just going to endanger everyone including the artists. https://t.co/3MOhRJ5eOE,Unrelated,English,2020-02_general
1229638073383882753,Die weltweite Ausbreitung des #Coronavirus verläuft langsamer als befürchtet. #Quarantäne|n  in #China und Reduzierung des Reiseverkehrs zeigen Wirkung. Gefahr für die Welt ab nun wohl zunehmend aus #Japan und #Singapur: dort exponentielle Entwicklung. #Olympia eher fraglich. https://t.co/MelC0iyGb2,Not Sure,Other,2020-02_general
1227840592920633344,Did the two secret bio-weapons laboratories in the one city have an accidental release of their weapon into China and now it is a problem for the entire world?,Unrelated,English,2020-02_general
1225447479899906049,@doctormacias muere el Dr. Li Wenliang oftalmólogo quien fue el 1ro en intentar advertir sobre #coronavirus en diciembre 2019 razón por la cual fue acusado de difundir rumores por gobierno chino. https://t.co/ek8HuIo8na,Not Sure,Other,2020-02_general
1223714714812932097,"This is the situation about #WuhanCoronavirus, saw 8 corpses in 5 minutes, don't forget only one hospital and some other you might not seen!!!!!! 😭😭😭 https://t.co/NpYA7JJ5Vk",Unrelated,English,2020-02_general
1233710213749854210,"@thehill https://t.co/KRppOAcdmG From https://t.co/DF0CkK3MfR Continue / Two peoples 'corona virus 19' confirmed patients occurred in Mungyeong, Gyeongsangbuk-do, South korea 2020.02.21 news/ The punishment of truth from GOD by prophet Yi Jng-Yon ( David of JESUS ) JESUS identifies to the",Unrelated,English,2020-02_general
1227686334728458241,"there might have been a corona virus outbreak, fires in australia, storm ciara and brexit BUT JLS are getting back together",Unrelated,English,2020-02_general
1233796481045364738,"😂
North Korea deals with coronavirus by EXECUTING patient https://t.co/q8ONkSBMre",Unrelated,English,2020-02_general
1233567670777237504,"@CGTNOfficial #China using #plasma therapy 
#Bloodplasma from recovered patients with #antibodies in it effectively helps current #coronavirus patients recover in a few days",Unrelated,English,2020-02_general
1233286331645775873,"Jesus fucking Christ.

#COVID19US
#COVIDー19
#CoronavirusOutbreak https://t.co/pb2L98IQZj",Unrelated,English,2020-02_general
1228083325505540096,This is absolutely crazy. They should be ashamed of themselves! Playing on the fears of the people. https://t.co/VLZc9egEET,Unrelated,English,2020-02_general
1230497274570117120,Virtual meetings are hi-tech saviours in overcoming coronavirus scare https://t.co/wexqz4p3Id @drpgroup #virtualmeetings #coronavirus #EventProfs #MICE #events #meetings #venues #conference,Unrelated,English,2020-02_general
1229271020042772480,"COVID19 is spreading in Japan and that government do not know where exactly the corona virus came from. But many large society activity continues in Japan, we're truly worrying.#2019nCoV #Japan #coronavirus #covid19 #新型コロナウイルス感染症… https://t.co/Ie6outGrHV https://t.co/F2vNKyCYam",Unrelated,Multiple,2020-02_general
1226343600574722049,"@geloraco Ekonomi 5% itu desember, corona januari
Spt nya anda lg dehidrasi.
Aqua mana Aqua ?",Not Sure,Other,2020-02_general
1227704244440096771,"bisa kirim tuh si luhut ke wuhan sana,...biar ngompol lagi ... https://t.co/Pzi02xjuTj",Not Sure,Other,2020-02_general
1233676336901873664,"Hate to say it but I’m not comfortable with the way Trump is talking about #coronavirus. Maybe he’s right but he’s taking a huge risk by downplaying it the way he is.
https://t.co/ZT7B7qBSpJ",Unrelated,English,2020-02_general
1228287252498771969,"What is R0 in epidemiology? 

R0 or Reproduction Number is a mathematical term that tells you the average number of people who, in the absence of vaccination or immunity, will catch a disease from one contagious person.

R0 for 2019-nCoV is alarmingly high
4.7 - 6.6 https://t.co/5I35XBMql5",Unrelated,English,2020-02_general
1224405050191118338,On the one hand am hearing stories of cover up and suppression of dissent and on the other hand it seems China has organized in an extraordinary fashion with brutal efficiency to combat Corona virus. Seems both are true. Worried about how unprepared India is.,Unrelated,English,2020-02_general
1227586937202126848,"@NaturalGuard @TiffanyBond @marycallan1086 I just read Home Baked, the story of how medical cannabis was created to address the AIDS epidemic in San Fran, and I guess I was too young at the time to understand just how willful the US Gov was in letting people die. Inhumane.",Unrelated,English,2020-02_general
1230585311769616386,"@TalatHussain12 @hinaparvezbutt Indian Media sabotage Pak China relationship by creating havoc of Coronavirus outbreak in China

https://t.co/4f39hRsoTI",Unrelated,English,2020-02_general
1227173282291572736,"@leoyxm @XHNews thx to ur Gov the Virus has already spread into the World late December first Cases now calculate on ur own how many people went ill through China and the World, Incubation time 14+ Days. 
Where is #Xi hiding in a safezone ? Great Leader 4 Lifetime those are the worst Egomaniacs.",Unrelated,English,2020-02_general
1228155645150539777,"For those that didn’t see it, today @Schwarzenegger gave a terrific speech about the homeless epidemic in California and steps that need to be taken towards change. It was very inspiring &amp; I hope that this will lead to conversations that need to happen.

https://t.co/n08WPky6ht",Unrelated,English,2020-02_general
1225525420109574144,All journos covering the outbreak should read this before reporting on case fatality risks. https://t.co/NYlFm8gER9,Unrelated,English,2020-02_general
1228742371480870912,@LastMc313 @elmundoes Se habrían muerto el 90% de coronavirus igual,Not Sure,Other,2020-02_general
1233748855914713089,"Yes, it is worse than the flu: busting the coronavirus myths | #Coronavirus outbreak | The Guardian https://t.co/xr6FLsKCd8",Unrelated,English,2020-02_general
1227599934867853313,@AyyItsRaees Hate to break it to you but you are wasting your money. Corona virus is a virus so an antibacterial won't make much difference as it kills bacteria. Simple handwashing is effective and probably the best precaution.,Unrelated,English,2020-02_general
1223557842940153857,"Wizarat-e-Sehat Ne Cigarette Ishteharat or Sponsorship Par Pabandi Laga Di
*
Hamari Opposition PPP Ya PML-N Nahi Sirf Mehngai Hai, Sheikh Rasheed
*
#coronavirus Kya Hai?
Is Se Kese Bachen?
YouTube Video Link
https://t.co/se9WNg12Y4
#coronarovirus 
#welcomeDGISPR
#DailyMailExposed",Not Sure,Multiple,2020-02_general
1231213039686443008,"La parola d’ordine è “niente panico”. 
#coronavirus #coronavirusitalia https://t.co/PhA1MlnD8u",Not Sure,Other,2020-02_general
1228881165614014466,"This may backfire on US and GE. If the embargo is effective, China will have no choice but to reverse engineering the engine so that the jet can fly. https://t.co/wC0Nca5LQe",Unrelated,English,2020-02_general
1226597897044709376,"#gfvip Antonella: “La corona! La corona! La vedi la corona?”
Ecco cosa c’è nel fondo del caffè: https://t.co/cKdYKtilBx",Not Sure,Other,2020-02_general
1232457580804366336,Never Trumper with a poll you might like https://t.co/yYNIlo3FVj,Unrelated,English,2020-02_general
1224750660463333379,"Chiffres clés au 4/02 et nouvelle définition de cas ! Cas de pneumonies associées à un nouveau coronavirus (2019-nCov) à Wuhan, en Chine https://t.co/OTcKAoRuZ7",Not Sure,French,2020-02_general
1229200504976105472,"When it was but a whisper I recall hearing someone say ""That's China's problem"" I wonder if that person still feels the same way.",Unrelated,English,2020-02_general
1233782644778971136,Global stock markets have lost $6 trillion in value in six days https://t.co/0Mbx30Duzp  #coronavirus #covid #China #chinavirus,Unrelated,English,2020-02_general
1225365437497708545,Cases of 2019-nCoV in the EU/EEA and the UK https://t.co/QXmzD4gHD1,Unrelated,English,2020-02_general
1228142542102781952,"Chee wasn't a murderer? Chavez in Venezuela wasn't a murder? Bernie, you argument about socialism is,  sorry Retarded. https://t.co/30xDCKQCMC",Unrelated,English,2020-02_general
1229084076956684291,#CaptainTripps #Contagion #WuhanCoronavirus #SuperFlu #CoronaChan https://t.co/Bxepi7R0k5,Unrelated,English,2020-02_general
1231066301180907520,"The Trump administration is seriously underprepared to tackle the coronavirus. There's:
• no one leading the National Security Council's global health security team
• no real plan for hospitals
• no system to disseminate up-to-date information https://t.co/Eyif643TvS",Unrelated,English,2020-02_general
1227703761495318528,@realDonaldTrump Would love to see you take a trip to 🇨🇳 China!,Unrelated,English,2020-02_general
1226505776832712705,"@arulsviews @padagoti @paramesh_sg சகோ 😁
Corona virus னால உண்டான உள் நாட்டு கவலைகள் பத்தி..",Not Sure,Other,2020-02_general
1227958146330656769,A Chinese national park operator risks becoming the first high-profile business victim of the coronavirus outbreak https://t.co/KBcCQnkXob,Unrelated,English,2020-02_general
1232677221371871233,como assim corona vírus no brasil,Not Sure,Other,2020-02_general
1225294801320329216,The young doctor died in Corona to pay for the service 💖💖💖 https://t.co/0zluAZGI38,Unrelated,English,2020-02_general
1225636074472394753,"Two more coronavirus evacuation planes leave Wuhan, China, en route to U.S. https://t.co/24UsdF4CHa",Unrelated,English,2020-02_general
1223966230547193857,254 prepare for bird flu https://t.co/dqdoFJ9iGf,Unrelated,English,2020-02_general
1225368419878367236,El miedo al Coronavirus ya está afectando al Mobile World Congress https://t.co/Yzb9l8YCiP,Not Sure,Other,2020-02_general
1227923762970087425,Odion Ighalo kept away from Manchester United team mates over Coronavirus fears https://t.co/ZEHTtv970Q via @AfricanQuarters,Unrelated,English,2020-02_general
1227953291796967425,"Equivalente a MEDIO MILLÓN DE PESOS MEXICANOS a la semana cuesta el tratar a un enfermo por Coronavirus y en el caso de China el gobierno asume el gasto.

¿¿¿ Tenemos en México la solvencia técnica y económica para enfrentar una epidemia de semejante magnitud ???
#ElCacasAMLO https://t.co/9KCQ8adhYU",Not Sure,Other,2020-02_general
1226244932177932289,@MattCartoonist this Coronavirus if it get out of hand calling to some people this could have a wave effects globally China is in total lock down due to the Coronavirus and no body is going to work in South Korea they come to a stand still it could effect diesel and petrol and food 🙏,Unrelated,English,2020-02_general
1226106467452964867,2-year-old hospitalized in Israel over fears she caught coronavirus in Thailand https://t.co/V45E6JvDLK via @timesofisrael,Unrelated,English,2020-02_general
1224244234770841600,"Es_Selam..Corona virüsünden korunmak amacıyla OZONYAGI  ,eller yüzler ve özellikle burun deliklerine günde birkaç kez sürülmesini tavsiye ediyorum. Çünkü OZON dünyadaki en güçlü oksidant , virüs, bakteri düşmanıdır.… https://t.co/sq3rq9KZLb",Not Sure,Other,2020-02_general
1233260842004643843,@AtreiyaN7 This is now the Corona Virus Coverup Force .,Unrelated,English,2020-02_general
1226434450025672704,"Global death toll for new coronavirus soars past 800 to overtake SARS: The global death toll for the new coronavirus stands at 813, after China on Sunday reported another 89 deaths. https://t.co/gTLXHReq5m https://t.co/l5ib0nmsY1",Unrelated,English,2020-02_general
1231097288908345344,"Many office buildings in Shanghai have disinfected their air conditioners, maximized ventilation in offices and implemented flexible hours and staggered shifts to prevent the spread of the novel #coronavirus. #COVID19 #BackToWork https://t.co/POSOv0fow2 https://t.co/PJMeUrOkcH",Unrelated,English,2020-02_general
1226925276166266881,"Ulusal Sağlık Komisyonundan yapılan açıklamada, ülke genelinde yeni ismi ""yeni koronavirüs zatürresi"" (2019-nCoV) olarak duyurulan salgın nedeniyle can kaybı 909'a, virüsten etkilenenlerin sayısı 40 bin 171’e çıktı. https://t.co/UnbfaY4R1z",Not Sure,Other,2020-02_general
1226241869509623808,"The so-called ""novel coronavirus"" (nCoV) is causing concern among health officials the world over&gt;  https://t.co/mM5MEDOtzE https://t.co/JTaNU57LtV",Unrelated,English,2020-02_general
1229514084577615872,The Ali KAHLANE Daily est sorti de presse! https://t.co/XaxTcisnxD #china #coronavirus,Not Sure,Other,2020-02_general
1223967567053590528,"You are a retarded provocateur agent of imperialist countries! 
Don't ever say the word"" Turkey "" again!
Even your comments about coronavirus are provocative!
Get off social media, you lying man! https://t.co/IsTIRlMSrV",Unrelated,English,2020-02_general
1223610732794740741,"J'ai exhumé #Pouik :) 
#coronavirus https://t.co/kCIyAwgH5R",Not Sure,French,2020-02_general
1233564694205599744,Pollak: 5 Reasons to Stop Freaking Out About Coronavirus https://t.co/wsLEapWPqm via @BreitbartNews,Unrelated,English,2020-02_general
1229179911241392128,"Le coronavirus a atteint son cerveau, elle en a oublié son existence comme elle a oublié la m... qu'elle a semée dans les hôpitaux. https://t.co/GrEYKsMnAM",Not Sure,French,2020-02_general
1229624576407154689,Die Foren Rundschau wurde gerade veröffentlicht! https://t.co/4STYfpsvbX #coronavirus,Not Sure,Other,2020-02_general
1229054380860678145,"JAPAN: 2 Israelis on the Diamond Princess cruise ship off Tokyo now confirmed to have coronavirus, first Israelis to be diagnosed.",Unrelated,English,2020-02_general
1224888469601816576,Mis sentido pésame al pueblo de China. Después de la tormenta llegará la calma.,Not Sure,Other,2020-02_general
1227618286365499393,India already has Canine Coronavirus immunization availability. It wouldn't be difficult (and no need to panic) to make Human coronavirus immunization program available. https://t.co/inrbFZN4qP,Unrelated,English,2020-02_general
1232049685302562816,"Limbaugh: Coronavirus is less deadly than flu, but 'weaponized' to bring down Trump - WND https://t.co/Oxpqr3z9zZ",Unrelated,English,2020-02_general
1230556138506076163,"Our esteemed colleague Prof Huaichuan Rui contributed to a seminar at @JesusCollegeCam on the global trade hub Yiwu in China.
Here's the write-up https://t.co/LS5RLG707D
@RHULManagement",Unrelated,English,2020-02_general
1231926817147191298,China Has Many Strategic Reasons To Invest in #Blockchain - CoinDesk - CoinDesk https://t.co/CDIumMDIti #Tech https://t.co/3CMt7Ensva,Unrelated,English,2020-02_general
1226777975850491904,"Coronavirus outbreak: BBB warns of phony face masks, other scams amid heightened concerns https://t.co/MyruNPRxn1 https://t.co/x8h85Q7hKg",Neutral,English,2020-02_general
1228925377835237379,"If so, US is the second epicenter of #coronavirus spread rather than Japan.",Unrelated,English,2020-02_general
1230032910218072068,"I ain’t even know sf9 was gonna be there too 😭😭😭 
Glad they’re taking the necessary precautions though https://t.co/vtTfc1vaqI",Unrelated,English,2020-02_general
1226708993759825920,@RenukaJain6 Please go to china or pakistan !!!!!!!,Unrelated,English,2020-02_general
1233567660375465984,Gotta get ready for the Corona https://t.co/FSM6cxOoDE,Unrelated,English,2020-02_general
1233430851469357056,@vnavas_ Mientras el Coronavirus se expande y se necesita hacer prevención ... Otros le dan importancia a estupideces ...,Not Sure,Other,2020-02_general
1225415523950723072,"Corona Beer Virus, they say the origin is caused by Animals.

Don't let the Dog drink from your glass. https://t.co/xVoVfSIH9w",Unrelated,English,2020-02_general
1223788643376078848,"#SriLanka currently has no confirmed cases of the new #coronavirus as the Chinese national who contracted the disease was tested #negative according to the latest medical reports
https://t.co/FGfSmYAVgu",Unrelated,English,2020-02_general
1228215728785879041,"Coronavirus, le mascherine in Comune; Ospedale di Saronno, maternità a rischio? GIà scritto - ANTEPRIMA - https://t.co/7r6QlSDaey https://t.co/bXTALWVIrh",Not Sure,Other,2020-02_general
1227162729560956928,"What's it like in local communities in Wuhan, China, as the city is fighting novel #coronavirus? Follow Xinhua reporter Xu Yang to explore residential units in a community and witness impact of the epidemic https://t.co/H77d4BY1Vi",Unrelated,English,2020-02_general
1232872682024316928,"why arent people agreeing this virus is REAL. climate change is REAL 

STOP SHOVING YOUR HEADS IN THE SAND https://t.co/z9EBBHdlA1",Unrelated,English,2020-02_general
1229278249794113536,"🦠 💻 VIRAL: 

AI and machine learning are being deployed in the fight against #coronavirus 

Here’s what you need to know https://t.co/7XzSVsHwtl",Unrelated,English,2020-02_general
1232672189737992197,These are shiite of khamanei and their real face. They hide behind the name of Islam and then they back stab muslims and spoil their religion in the name of Islam!! https://t.co/V949JLOf4o,Unrelated,English,2020-02_general
1223958199314931712,"Viruses do not discriminate, people do! Fears of new virus trigger anti-China sentiment worldwide (from @AP) https://t.co/ASK3LhNlFm",Unrelated,English,2020-02_general
1233606279190523905,@egirlnya_ @DonaIdJTrummp u have corona virus,Unrelated,English,2020-02_general
1230555737895518208,"Indian National passenger carrier #AirIndia has extended the suspension period for its #Delhi-#Shanghai and Delhi- #HongKong services till 30 June, owing to the outbreak of deadly #Coronavirus (#COVID19). | #Corona #CoronaVirusIndia #CoronaOutbreak @Breaking_24X7 @BengalNewzIndia",Unrelated,English,2020-02_general
1226871793933279233,"The Saints Wear White, a chapel mural in Hubei province by Duyi Han dedicated to the frontline medical workers of the coronavirus epidemic:

https://t.co/TRgxlf32ga https://t.co/qDyuzawUoc",Unrelated,English,2020-02_mask_related
1232597267812618240,"Instead of gloating over our neighbors miseries,we need to focus on lack of masks in Pakistan :it's not a matter of 'if' but 'when' Corona attacks.Writing is on the wall but v r  totally unprepared.",Pro-Mask,English,2020-02_mask_related
1230431757813649408,"THIS NEW MASK MAY BE THE ANSWER.
CAN THEY MAKE IT FAST ENOUGH &amp; IN MASSIVE VOLUMES NEEDED?
Israeli company ArgamanTech developed a revolutionary face mask that is more than just a shield; it will actually KILL 99% of viruses including the #coronavirus https://t.co/zL3q2vbelK 02",Pro-Mask,English,2020-02_mask_related
1232700418146422787,"Doctors and scientists have determined that #CoronavirusOutbreak is just my latest excuse for not hanging out with you
 #COVIDー19 #coronavirus #DontBreathe #N95 #N95MasksRequired #pandemic #ThisIsReal #Mask",Pro-Mask,English,2020-02_mask_related
1231986857753358341,"South Korea is already at 760 cases since the 1st death. Are you paying attention to this epidemic yet? #WE #COVID19

BBC News - Coronavirus: Drone captures massive queue for masks in South Korea
https://t.co/Rdogl87gFJ",Neutral,English,2020-02_mask_related
1232694807874523137,"Having factories set up in China is in fact giving the CCP a chance to kidnap ur products! 

China ban the US brand 3M, w/11factories in China, from sending surgical masks back to the States https://t.co/D5fOVw0xVE",Pro-Mask,English,2020-02_mask_related
1232499544543285248,Must admit seeing a guy wearing a mask stroll past where you live as you casually look out the window on a normal day makes you a little worried over coronavirus &amp; for a brief few secs you consider getting one yourself &amp; you ponder how to make it look cool. Then sanity returns. https://t.co/A42RR3g47o,Anti-Mask,English,2020-02_mask_related
1225856764513525762,NOT JUST HERE:Today the World Health Organization warned of a global “chronic shortage” of face masks as the number of confirmed coronavirus cases continues to grow. Read more: https://t.co/IpeS9JaBuZ,Neutral,English,2020-02_mask_related
1224734358751399936,"@dochelmy We have face masks that are harmless to humans that kills SARS, Newcastle, Bacterias, other viruses, funghi probably coronavirus",Pro-Mask,English,2020-02_mask_related
1233619841170333696,"If you have a friend traveling on a plane soon, a n95 face mask is a very welcome farewell gift turns out.",Pro-Mask,English,2020-02_mask_related
1226013047652790272,"YSK That surgical masks aren’t designed or rated to keep bacteria or airborne pathogens out, N95 Masks are. Post by MufasaMedic. Read more: https://t.co/Nm44KNHmPe",Neutral,English,2020-02_mask_related
1228288363188408320,"Wear #MUSK #Correctly and #PROTECT #YOURSELF From #Corona #Virus ! #WHO #Showed on this #clip how to #Wear MUSK #Properly. So let's #watch, and stay #healthy ! 

#healthcare #Preventive #vshr #Vshrcare #JohnMasudParvez

https://t.co/CitJee3w7W",Pro-Mask,English,2020-02_mask_related
1229085900862361600,"I have a couple boxes of N95 masks at work. I might actually try and put them on sale on Kijiji or something for like $500/box.

https://t.co/Vq1dxltoHm",Neutral,English,2020-02_mask_related
1233041013213745152,"@EU_Commission @ECDC_EU Masks aren't very effective, Corona virus, a similar outbreak occurred during Hajj at Mecca, people were advised by the prophet PBUH, that camel urine is good medicine, face veils didn't help  https://t.co/ieelzgXPBh…………………… https://t.co/OklTn7iWPZ……………………",Anti-Mask,English,2020-02_mask_related
1232695598282731520,"@c4rljulien Very well put. Containing is beyond us now. The best quarantine will only get 1/3 to 2/3 at best from what I have investigated. Ring fencing is the capitulation. We can't control this. I bought my supply of N95 masks today, and I am stocking up on essentials. If I'm wrong, great.",Pro-Mask,English,2020-02_mask_related
1226303249629765633,"@bee_peaceful Ahhh! Thank you. I ordered a dozen N-95 viral masks in December, anticipating travel in Jan-Feb and figuring it would be simple to order more. As soon as I heard about coronavirus, I tried to get more, but they were gone! I would guess that China manufactures most of them.",Pro-Mask,English,2020-02_mask_related
1226682591971094528,"Somewhere in China there is a cat walking around wearing a face mask to help prevent it from catching the Coronavirus. I realize that's not supposed to be funny. 

But c'mon son. Look at that shit...LMAO… https://t.co/512ZOXNJkU",Neutral,English,2020-02_mask_related
1226374178003177472,"Prevent 7 million HKers from wearing masks
1.4 billion Chinese put on masks
Banned 1.4 billion people on Christmas
1.4 billion people banned
on Chinese New Year
CCP sealed Wuhan
The world sealed China
Forbid 8 people from speaking
All Chinese are talking about those 8 people https://t.co/uZLCv8xp7a",Pro-Mask,English,2020-02_mask_related
1232953358169837574,"I need to buy a couple of boxes of n95 masks for a friend. Can anyone link me up with someone in #Karachi?

Already checked superstores, medicos etc

#Coronaviruspakistan",Pro-Mask,English,2020-02_mask_related
1224609954264469504,"Yesterday's Shanghai Railway Station, the only difference from previous years, is that each person has a pair of masks, the  CDC believes that wearing a mask does not help to prevent the plague 
 
 #ncov2020  #wuhancoronavirus  #wuhan #coronavirus #coronavirusoutbreak https://t.co/99gngqzPc6",Anti-Mask,English,2020-02_mask_related
1233816735704330240,"As newspapers update citizens on #coronavirus I hope @Times_Gazette does too! ""California counties are now revising plans to have in place for a pandemic. Some health departments were trying to increase supplies of masks but face a worldwide shortage.""

https://t.co/xYOLOifoxP",Neutral,English,2020-02_mask_related
1232529629644234753,@Bitboy_Crypto Google n95 mask see if u can get one,Pro-Mask,English,2020-02_mask_related
1228352543681433601,"@KenRoth I received masks from China this week that I ordered on Amazon.They shipped from Xiamen &amp; arrived via Shenzhen. But the article says ""All mask imports from China are now barred from entering Hong Kong. Logistic companies and e-commerce platforms simply reject orders to the city"". https://t.co/nJTBeoOUvc",Pro-Mask,English,2020-02_mask_related
1226308809909587969,"@themainichi Attendees of these memorials probably been recorded under the #CCP surveillance already, but thanks to the #WuhanCoronavirus ironically their masks are saving them, although if the crackdown comes mask might become outlawed.",Neutral,English,2020-02_mask_related
1223697377271349248,"Just landed in Chicago, the city of face masks (that don't really meet the required standards to block the coronavirus)",Anti-Mask,English,2020-02_mask_related
1226619341141135361,"An urgent need for face masks in China pushes auto, energy and other companies like a GM venture, Foxconn and Sinopec to make them https://t.co/1y9bJmNwvy",Neutral,English,2020-02_mask_related
1225335517757095936,today kids had to wear masks for furnishing class and they kept wearing them thoughtout the day bc corona virus,Neutral,English,2020-02_mask_related
1233201524857352193,Get my mask ready to protect me from the Coronavirus #corona #coronavirus #streamer https://t.co/iOYMC2YKbH,Pro-Mask,English,2020-02_mask_related
1233232402174087170,"Coronavirus is a dangerous disease that attacks powerful countries fiercely and the only way to protect ourselves from it is with asking God the almighty his compassion and forgiveness. Let’s clean our hands, avoid handshakes as well as to wear medical masks .
May God protect us!",Pro-Mask,English,2020-02_mask_related
1226273911169409024,"@DrEricDing “includes aerosol transmission” that’s scary... so I think I should throw away all N95 masks since aerosol made by particle around 0.3 micron and less. N95mask only filter out 95% at 0.3... wait a minute, what’s the source? CHINA DAILY???",Anti-Mask,English,2020-02_mask_related
