Tweet ID,Full Text,Mask Sentiment,Language,Notes
1242386491394801664,Every people have n95 mask and we have no mask .what is this https://t.co/juZNeBmZjd,Neutral,English,
1232855168263294979,"Apparently according to Trump coronavirus is a Chinese plot to discredit him before the 2020 election.
Like #climatechange is a Chinese plot to destroy the US petrochemical industry. https://t.co/EfJeX5Wgam",Unrelated,English,
1281060660865044480,"@RayN_Texas @SKVL75 @vegix @Samiknowsbest1 @sdr_medco @BrokenSpiritNMB @DearAuntCrabby @idew2 @Winners786 @VintageKnits @PapaPorter1 @KLGLASS2 @KenobiCheated @polarsprite @lunaticopresid1 @crzyfkinworld @ConnieG1025 @andthenthree @CajunBlueAZ1 @CherylBlueWave @Chica_LeoLatina @kodiak149 @SadieTNResist @dhershiser @RENEEWEATHERS2 @ReaperKat @oregon_resister @RexThomresist45 @WilliamFPeters2 @maxedge051 @ResistsPotus @Crashingmoonxo @jrbslc @MsButterflyyy @LepapillonBlu @Texy_Liz @bamableu @TheSizzleReport @sonya_gault @BigPixieKiss @ArresthimNow @MargieSwed @AvA4Bleue @BLUE_W0LVERINE @DeesaRoberts @CynBlogger @zelda229 @LopezLovinLife @WomanRises @Ridin_with_Joe So True! Ohio Governor DeWine issued an PSA via the amber alert system today because cases are increasing again and he recommends everyone wear a mask. I wish it was a mandate, but I’ll take a public recommendation.",Pro-Mask,English,
1253201248687398914,"‘Barely treading water’: Delivery apps’ high fees have restaurants seeing red #Headlines, Coronavirus, Economy, James McLeod, News, Restaurants, Retail &amp; Marketing, SkipTheDishes, UberEats https://t.co/0tBP3JcbAJ",Unrelated,English,
1295350859874926592,U-Turn is a little too late as Uni places will be filled for the most part and conveniently the Gov passed a law in June fining University for exceed their allocated student placements https://t.co/XOsSD3Tqxr,Unrelated,English,
1226520557535072258,Take off that facemask: You’re not protecting yourself from coronavirus https://t.co/hGnF1R6Ch8,Anti-Mask,English,
1273633004699729921,Coronavirus (COVID-19) = New Service Update for TODAY  / Tyne&amp;Wear - https://t.co/xtFx7Aep6b Teesside -  https://t.co/LV5wzZopQV https://t.co/meofYGRhMs,Neutral,English,
1273080246317846528,Una serie de Wanda contando su vida😒😒 wathssssss??? El covid lo generó??? O que pasó 🤢🤢,Not Sure,Other,
1250869995485233152,"https://t.co/SfWdGFe3Ek
Another postponed after ep 3! It's like spring season has been cancelled or heavily restricted due to ongoing pandemic, oh well plenty of time to catch up then! Even watch some of my still sealed stuff too!",Unrelated,English,
1273380214782013448,#TVUinforma | La Junaeb durante la crisis sanitaria por covid-19 ha continuado con su labor de alimentar a cientos de estudiantes en todo Chile https://t.co/n0vpPLKsCn,Not Sure,Other,
1287037589397155840,"Finally back at a pub.

The two finger salute to those who don’t wear a mask . https://t.co/0FV9jqQYOH",Pro-Mask,English,two finger salute is an insult
1286304286905970694,Pandemic precaution or luxury fashion statement? The $185 luxury face mask from #Belgium https://t.co/W7M7Aj8eBt https://t.co/CvSGzOK2Nq,Neutral,English,
1268657025182924800,"@VABVOX Trump has suppress the @CDCgov and Taskforce. So, #WearAMask #SocialDistancing 
Be safe America. 😷😎🍸",Pro-Mask,English,
1267748116683534337,"suggest U all get strapped up legally, it’s very easy. especially in TX. 

we never kno what this might turn into
&amp;
Hope everyone who has been protesting has been taking precaution/care of their body, there’s still a pandemic going on 🙏🙏🙏🙏 stay safe today. Wear mask &amp; goggles",Pro-Mask,English,
1263495476172783618,"📸 New York City Photojournalism:
Social Distancing in Manhattan.

People from all walks of life enjoying their day out wearing masks and social distancing. Some had to work and some ran errands while wearing a… https://t.co/ADX0HMx5Z5",Neutral,English,
1226176541773717505,"Don't stress or panic buy face masks educate yourself.  Most of all wash your bloody hands properly you 'orrible lot!!  Look after each other, peace out ✌️1/2 https://t.co/R8fGXttqM6",Neutral,English,
1273658066186022919,"@globaltimesnews @Si_lv_er
After giving covid to the world,  the criminal profiteering China supplied defective masks and Ventilators across the world which killed many. So I think you can shut up.",Neutral,English,
1270905257111904256,@maine_rph Shaaa sa shopee mi naka buy!! 😁 dugay pa lagi sad mag abot tungod sa covid huhu,Not Sure,Other,
1282696618618155008,@Laurie_Garrett All on the flight should serve him papers puting him on notice to preserve any travel and health records and that the estate of the under signed is directed to bring unlawful death civil actions should they contract COVID-19 in the next 21 days &amp; subsequently die. His bad example,Unrelated,English,
1225834105708990466,"Coming up on #TDRlive: @MaraHvistendahl joins to talk about her new book 'The Scientist and the Spy: A True Story of China, the FBI, and Industrial Espionage' https://t.co/qxZ1dvi5AE",Unrelated,English,
1276304343193526275,Is this real news? I can't tell... https://t.co/xvvDF9UiGA,Unrelated,English,
1287452132346679298,"Can corona go away for like a week? Like can we have an intermission? I’ve been praticing social distancing and wearing my masks. I just need to “aaaaaayeeee” one good time, safely. 🥺",Pro-Mask,English,
1278326351171325952,@KeithNHumphreys @jessesingal I wish the US would put its money into providing everyone with a couple of N95 masks.  Can we start there??,Pro-Mask,English,
1299654055833157632,@polres_madiun Pakai masker untuk lawan Corona 5,Not Sure,Other,
1269508145287741440,"A New Electric Face Mask Kills the Coronavirus
The standard coronavirus face mask is getting an upgrade. 
https://t.co/bvfbmuaPAP https://t.co/l9fKoq4ny8",Neutral,English,
1257615389103710210,"New Order - TOTAL - Face Mask &amp; Neck Gaiter

https://t.co/kKtaxNInX6

#deadposhuk #NewOrder #JoyDivision #ManchesterUnited #ManchesterCity #facemask #facemaskselfie #COVID19 #London #NewYork #Paris #LosAngelesLockdown #tshirtday #fashion #fashionblogger #drugsaregood #Conspiracy https://t.co/BczrhYszGJ",Pro-Mask,English,
1263167028866809857,"I mean it's a ""SPIKE""!!!

That's it. Y'all aren't washing your hands, staying home, wearing masks, and social distancing ENOUGH. So buy stock in body bags! 😂",Pro-Mask,English,
1257700319791845376,Tell Cuomo dumb ass do it since he think people who don’t wear mask should be fined like this not the same thing the only difference is they wanna control who get it https://t.co/tLBmxeYwHW,Anti-Mask,English,maybe neutral? More anger at Cuomo for fining people who aren't wearing masks
1270544253668732928,@Estadao https://t.co/79C1Yq33kX,Not Sure,English,
1229166865655717889,Sigo diciendo que me dan más miedo los anti vacunas y como conviven entre nosotros que el coronavirus 🤷🏻‍♀️ #cuartomilenio https://t.co/Xyl0pwX96s,Not Sure,Other,
1285463745020321792,"Adaptasi Kebiasaan Baru, Selalu Gunakan Masker dan Helm Saat Berkendaraan,  Mencegah Penularan, Covid-19 #BersamaLawanCorona #adaptasikebiasaanbaru https://t.co/VQNtzRyyj8",Not Sure,Other,
1247011198815670272,"45,000 people in my small town in central jersey, what the fuck is 500 ventilators gonna do for the whole fucking state https://t.co/onjh5Xcov4",Unrelated,English,
1293667516557012992,⁦@CyFairISD⁩ What can we expect now? Please act responsibly with the health of all in mind. #protecteducators #protectstudents https://t.co/rDKrgSdQ1t,Unrelated,English,
1287446801369440258,@devisridhar Very encouraging news. Well done everyone for sticking with it. #wearamask,Pro-Mask,English,
1294599551366529024,"Some days the pain hurts a little bit more. You have to accept it and embrace it. Push on through, growth comes next. Then you pass the positive on. Be safe, be aware everyone, I believe in you all. Go get it, your dreams. And wear a mask ffs. ✌❤",Pro-Mask,English,
1221308628923084801,"Fourth coronavirus case confirmed in Johor by the Health Ministry! 😷

Please wear a mask and stay safe everyone!

Follow us on Facebook and Instagram 👉 @actnowtroopermy

ACTnow available on App Store (Apple) &amp; Play Store (Google)

https://t.co/oxCML1t6cu",Pro-Mask,English,
1270706189190356992, ,Not Sure,Other,
1273815331375546369,COVID-19 IS REAL: Ensure You Use Your Face Mask And Stay Safe. https://t.co/QLF09QOg2V,Pro-Mask,English,
1296284727029059584,@Gypsy2100 @goodyear @realDonaldTrump Because LGBT and BLM people are inclusive groups while the Maga people are elitist and buttheads and refuse to even wear make too help slow the spread of the pandemic! That's why Jill!,Unrelated,English,
1294564347495284739,@HeidiLMartin @RichardGrenell Where would go? Florida? We have a failed Republican governor here. Wait to schools reopen and flu season. We should have been under total lockdown with mask mandates. This is a pandemic and the failure cane from the top.,Pro-Mask,English,
1258620945482186752,"Team led by conducted Checkpoint Operation along the National road of Barangay M. Chavez, San Lorenzo Guimaras, disseminate to the driver's motorists/passengers the mandatory wearing of face masks, observe social distancing, curfew hour, liquor ban. https://t.co/8VlVmz4xMV",Pro-Mask,English,not too sure. Disseminate doesn't seem to be the word they're actually using here
1266377941266477056,"@michaelcburgess @GOPLeader @SteveScalise @RepLizCheney @realDonaldTrump @SenateGOP As a doctor, you should be more concerned about the health and safety of all in Congress being exposed to Covid on unnecessary flights and irresponsible @GOP who think it is amusing to not wear masks. Shame on you!",Pro-Mask,English,
1243656610716758017,Coronavirus: Workers in Tunisia isolate in factory to produce masks https://t.co/sxpKZvp2ZR via @YouTube,Neutral,English,
1288684600840028160,"@BrianAngelle @LouisianaGov The mandate came,with more lockdown. People retreating not masks.
Denmark says no to masks.
https://t.co/OJdAfMpeEw",Neutral,English,not really sure what they're trying to say
1235232665957064704,"When someone's coughing w/o mask, I'll say he's ""spreading disease"". It's not stigmatisation nor discrimination, but he is spreading disease. People may get infected.

If this is how WHO educates infection control in #coronavirus pandemic, no one will ever place confidence in it. https://t.co/tcgBtH15Vh",Pro-Mask,English,
1277622077240086533,"@OMGROFLOLJK @JeanneSofia @jeantmo1 @atrupar With people in Alabama, Florida, Texas, Arizona, you had early reopening (before the protests), no masks, no social distancing but they're not the reason we see spikes ?!?!🤔
Sure...",Pro-Mask,English,
1275104214402822144,@Eatala_Rajender Why isn’t TG govt and KCR not implementing strict rules among the public who are roaming with out masks and not maintaining social distancing. What in the earth are you guys doing when it’s high time to come out and spread awareness,Pro-Mask,English,
1273930006490685440,@BRUMSTOKIE I’d include the TWO new nuclear power stations too. (Plans for sizewell C submitted during lockdown),Unrelated,English,
1298839890394669061,Polri memberlakukan kedisiplinan protokol kesehatan di lingkungan Polri guna mencegah penyebaran Covid-19. #TNIPolriAjakPakaiMasker https://t.co/NRqJI4sylZ,Not Sure,Other,
1273976933408223235,Stay where you are that's the best answer for this pandemic,Unrelated,English,
1272988584467824640,"Remember: masks help protect others, not just yourself. It’s about being considerate to others. Don’t just think about yourself.

https://t.co/vkMocHjmLw",Pro-Mask,English,
1285088970385379328,People be like “DON’T FALL FOR THE COMMUNISTS TRYING TO TAKE AWAY YOUR RIGHTS BY MAKING YOU WEAR A MASK” and then fall for a #FreeiPhone11Pro,Pro-Mask,English,
1280115309953810432,w my having to wear a mask all day at work I am breaking out on my chin SO BAD😭 I feel like I’m back in middle/high school,Neutral,English,
1280728344254914566,Dr. Anthony Fauci says Alabama and other states with soaring coronavirus rates have a window of opportunity to bring it under control and spoke in favor of state and local requirements for masks in public. https://t.co/mr8q77h3yO,Pro-Mask,English,could be neutral? They are just reporting what Fauci is saying
1284792262245912578,".@camillalong Genuinely, what is your problem? You’d rather pass the virus on to the vulnerable than give some form of protection? QUALIFIED DOCTORS, NURSES &amp; SCIENTISTS ARE SAYING TO WEAR A MASK 🤷🏻‍♀️ https://t.co/AO9pNWFcdG",Pro-Mask,English,
1284208405499056131,"dad hasn’t been social distancing at all or wearing a mask. and now decides to go on vacation. 

hope he likes his monthly phone calls and 1 holiday per year from now on. no way am i trusting him near my partner under normal conditions when he acts like a fool during a pandemic.",Pro-Mask,English,
1266945484884606977,"Lockdown everyone - the tinder
Tell everyone to wear masks - the kindling
Social Media - the spark
This is how you get massive riots. #EndLockdownNow",Anti-Mask,English,
1262781211925270528,"Coronavirus: Wearing a mask can reduce transmission by 75%, new study claims https://t.co/E3tX8vvJEQ",Pro-Mask,English,
1280621088339365889,"Thread

Please, people, #WearAMask https://t.co/ElX7Q6EwH8",Pro-Mask,English,
1266724938515279872,"Lock down la konjam peruthutanga pola😹. Irunthalum I love you🥰🥰🥰

Enaku apdi solla oru aalu illa🤧🤧🚶‍♂️

#SooraraiPottru #Aruvaa #Vaadivaasal https://t.co/3GawnjdTBR",Not Sure,Multiple,
1299358774373879810,Elle ne s'appelle pas ..... https://t.co/B7Sdyik6SN,Unrelated,French,
1263402882889629696,"And there in lies the resistance to quarantine, shutdowns, masks and social distancing. They want you exposed. If you live or die does not matter to them. https://t.co/udPknQmOgG",Neutral,English,
1281561305393115136,"Thank you for ruining an entire year of final year students by taking so much time to give guidelines @ugc_india @DrRPNishank and also putting us students into a great risk by conducting exams in this pandemic. #CancelAllExams
#PromoteFinalYearStudents",Unrelated,English,
1284096852502040578,"Should you really wear a mask when you’re exercising outside during a Pandemic? How much does training with a mask affect your health? Does it really hinder performance? What if I want to train like an Olympian?

https://t.co/KwjA3J6cCq https://t.co/tdEjO7i4e4",Neutral,English,
1270416384200077314,"New Normal maksudnya bukan normal kayak dulu jamelaaaaa, yang naik sepeda tanpa pake masker sungkem sana sama corona",Not Sure,Multiple,
1296238714239188992,"El COVID-19 dejó de ser una estadística, ahora ya tiene cara y es la cara de conocidos, de vecinos y de familiares. Si no nos cuidamos, será la nuestra o la de nuestra familia. ¡Por ti, por todos, cuídate! https://t.co/zmAInixZVi",Not Sure,Other,
1251681405081247744,"Polres Trenggalek himbahu masyarakat untuk selalu menggunakan masker demi mencegah terjadinya penularan Covid-19.
#jcs99
#TrenggalekAman https://t.co/BAjbXdnXZ1",Not Sure,Other,
1230665097175093250,Right Sir.... https://t.co/61rOFnD0mH,Unrelated,English,
1274330149744521221,@realDonaldTrump Isn’t OK one of the 23 states that saw a spike in COVID cases?😂would be a shame if a bunch of trump supporters still didn’t wear their masks🥴,Pro-Mask,English,
1226438187448328194,Why I refuse to queue up for masks and panic over the coronavirus https://t.co/hafqQya83Y,Anti-Mask,English,
1275773118238175235,"to those of you who preordered my charms and haven't been receiving emails from me, pls get in touch so i can fill you in on the situation!! either dm or email to rikkivoid@gmail.com is fine - there have been some issues with shipping due to covid-19 https://t.co/QTabnhBdKS",Unrelated,English,
1288292851688841222,"Wear a mask,damn it

https://t.co/OQdi8NWGMh",Pro-Mask,English,
1234900108153671680,"Note: stop wearing my scrubs in public. 

All I wanted was a sandwich and  what I got was bombarded with coronavirus questions",Unrelated,English,
1256890891085574145,Thread https://t.co/VxXXS60cmo,Unrelated,English,
1283335483552980993,"Biarkan Modiar kena covid....lebih cepet mampus lebih bagus kalix...
No another solution people like them...😑
 https://t.co/lolxGSosdb",Not Sure,Multiple,
1300011490666135553,@PolreskotimS Ayo Pakai Masker dan Putus Rantai Penyebaran Covid-19  #Sosialisasi3MPolri,Not Sure,Other,
1271335283875696640,"For #vancouver people, 5 pieces #facemasks for $24.99$. 

Arrives in 1 day

 #onlineshopping #COVID19 #staysafe  #Deals 

https://t.co/tOFxNDBy3C https://t.co/brvGRG2iop",Pro-Mask,English,
1250713020847673344,"Mulai masker N95, baju hazmat hingga antiseptik

#idntimesjateng #VirusCorona #Covid19 #UpdateVirusCorona https://t.co/V1jNSinlWy",Not Sure,Other,
1292573013729312768,"if anyone has a newborn can i smell their head and cuddle them??? I'll even wear a mask and gloves, just craving a tiny baby cuddle 😫",Pro-Mask,English,
1298777133070852096,to whatever company that is sending sales associates door to door in a global pandemic: Fuck Off. Thanks,Unrelated,English,
1237088319210545152,Doesn’t it look like it’s wearing a bunch of little #MAGA hats? 🧐🤔#COVID19 #caronavirusoutbreak #CPACvirus https://t.co/pwUw6lx8Uy,Unrelated,English,
1295598742280630278,Damn man!!! Ppl needa stay home &amp;/or wear a mask!  so I can finally get my tattoo sleeve completed smh,Pro-Mask,English,
1227318469307379712,"CALM THE FARM PEOPLE!!!!

chief medical officer Brendan Murphy moved today to reassure Australians that there had been ""no community transmission"" of the virus locally.  

""There is no reason for people to be wearing masks,"" he said.
#coronavirus #masks https://t.co/UHNHdlYamD",Anti-Mask,English,
1282637449152299009,"Happy New Week!
#WearAFaceMask #StaySafe #SocialDistancing
#Swifno #SwifnoMobileApp #ChoiceandConvenience #Download #PlayStore #iOSAppStore @trafficbutter @Gidi_Traffic @AON_dofa @ugonalis @i_am_nonni @CharlieCaker @Kriss__Urban @segalink @renoomokri @devylawyer @NkemjikaEsther https://t.co/dRcdlqVbVS",Pro-Mask,English,
1234023472382300162,How stupid can you be ? you want to get the corona virus instead of listening to a song? you think it’s funny? https://t.co/9r6voxlHN9,Unrelated,English,
1266681713603809283,@OfficeofSSC @ChouhanShivraj मामा जी मैं अपने माता पिता का सहारा हू अभी मैं घर मे सुरक्षित हू लेकिन आपके इस निर्णय ने मुझे परेशानी मे डाल दिया है जिस समय परीक्षा चालू होगी वह corona virus का सबसे खतरनाक समय होगा आप तो एक ट्वीट करके सभी छात्रों का भविष्य खतरे मे डाल दिये हैं | सभी छात्र अपनी प्रतिक्रिया दे🙏,Not Sure,Other,
1250068277126201350,@saghaahh Habistu sebab apa ? Obviously waktu covid 19 sbb the people there pakai mask,Not Sure,Multiple,
1245234851042725893,"@GregFieldsWX 
One of my favorite wearhermen, Greg Fields looks like he is happy working from home. :)
I'm really enjoying seeing my favorite television/media personalities work from home ! :) 
#WorkingFromHome
Social Distancing
Stay-At-Home mandate
#Coronavirus COVID-19 https://t.co/Z6dkfmkzUp",Unrelated,English,
1283628081647808512,@elpueblo1998 Ini udah community transmissions sih. Mulai dari skandal karantina hotel tempo hari dan jadi outbreak. Klaster terbesar di Victoria sekarang Sekolah Al-Taqwa.,Not Sure,Other,
1271965212506120193,@shahselbe @chadenelsen We have the same problem in Ventura County but our @vcpublichealth isn’t even willing to strongly recommend masks. Crazy. Here’s ex-FDA commisioner and US surgeon general telling us to wear a f#%ing mask. https://t.co/nzZxc4vJJb https://t.co/n6xJABEe83,Pro-Mask,English,
1269138866235211776,"@VinayDokania @knrajani They are very very poor ans what a great heart Mrs Fadnavis have, top of it what beautiful display of using of mask and social distancing...I almost cried due to happiness... Sarcasm",Anti-Mask,English,
1228449013403250688,@PajaroMateo Sii pero China esta re afectada mal,Not Sure,Other,
1290846474515804160,@Mike_Pence @WhiteHouse @realDonaldTrump Oh look....the geniuses are all wearing masks.  Smart.  Covid will get you one way or the other...its called KARMA,Pro-Mask,English,
1238030711627620353,20pcs Medical Mask Face Masks Anti virus with earmuff anti-dust mask resist Coronavirus With Retail Box High Quality https://t.co/ZKOQ94Yy3a https://t.co/EwPCT2Ymez,Pro-Mask,English,
1237126675177050113,@Acosta @RepMattGaetz you should have worn the gas mask to CPAC vs congress ya dope. The @GOP &amp; @realDonaldTrump were yuking it up regarding the coronavirus last week and this week heading to quarantine (probably cause they don't do anything anyway),Pro-Mask,English,
1277565728351191040,COVID 19: Broker Donates Face Mask To LASTMA https://t.co/JQEFMt5wie,Pro-Mask,English,
1241100463711211521,@AbhishekXpose @zlj517 Don’t forget your underwear. It’s also made in  China. Take it off.,Unrelated,English,
1279490617798770693,@merlinslaugh @parlettscarrish @nancyalopes @Jenny_Trout @authorclondon I'm really glad she wasn't in central London when COVID hit. Getting her home from where she is was much easier.,Unrelated,English,
1278518962846928896,"@ElizabethDynan As soon as I’m done mowing I’m heading back to the shore for a couple weeks.  I do go to the beach, socially distanced of course(I sit back by the dunes)but other than that I stay inside cook all our meals, binge watch tv, read or make jewelry.  I always wear a mask if I go out.",Pro-Mask,English,
1293334821867933697,"@canadapostcorp doesn't want to leave my package inside my building because it is ""unsafe"" (too many security cameras maybe?) and demands that I go into a post office during a pandemic?",Unrelated,English,
1288055059872460801,"@RMCpost @vijayrupanibjp The fine is not for collecting money but to make people wear masks properly in public places.

It is better to make people wear a mask then to treat them after they are infected with #COVID19India 

Prevention is better than Cure",Pro-Mask,English,
1271545926327267328,"There are a number of places that have successfully beat the COVID-19 spread. They are as diverse as the entire country of New Zealand (zero cases) and a US hair salon  (zero spread). All had a common theme: mandatory masks in groups.

Why do people not want to wear masks?",Pro-Mask,English,
1277694332552830978,NHL: 26 positive COVID-19 tests since June 8 https://t.co/N9FsnYuc9Z,Unrelated,English,
1300218670132555776,Wear a mask. My god. It’s not hard. Just had to use a public bathroom and fuck everyone who wasn’t wearing one in there. You selfish jerks.,Pro-Mask,English,
1247670548051767296,"Voting in Wisconsin During a Pandemic: Lines, Masks and Plenty of Fear - https://t.co/cTxT48rQKT",Neutral,English,
1276855236594974723,"Please watch this .
It's  vitally important work.
#WeAreDyingHere https://t.co/yJfV7lbYoo",Unrelated,English,
1278763984938831872,@nikkifried @GovRonDeSantis There are those of us in Florida who don't need or want the government to run our lives. There's a contiguous virus. We know that. We can stay home. We can go out taking the precautions we feel are right for the safety of our family. We know how to wear masks and wash our hand.s,Pro-Mask,English,
1232379185110208513,"To be honest, don't put a weird look on someone if he/she wears a face mask. It's a very serious public health issue. https://t.co/S7oHwTNwoI",Pro-Mask,English,
1293576304726605825,@Travel2be I booked my ticket and it got cancelled because of Covid-19. I messaged the airline and your customer service. After 4 months I got a message from your customer service saying the airline doesnt offer a refund and the only option i have is a voucher.,Unrelated,English,
1229777065785708545,"@gulfisbae kav/tha
r u straight
single
english thai... did u ever learn tamil or something bc why i think u know tamil???
mewgulf, ur cute niece... and mayhaps me🤡
dumbass fujos (u know what i mean idk how to word it pls sorry)
u said it was too hard to breathe in the n95 mask at work",Pro-Mask,Multiple,seems like they're saying that someone is dumb for saying that it was too hard to breathe in an n95 mask
1269616438245044224,"Corona in Berlin wohl schon vorbei, so wie die Maskenpflicht hier in den Zügen befolgt wird... @BVG_Ubahn @SBahnBerlin @DBRegio_BB @VBB_BerlinBB",Not Sure,Other,
1279248258410430469,"कोरोना की वजह से नहीं होगी सरोज खान की प्रार्थना सभा, परिवार ने कही ये बात https://t.co/zJXfMpziW5",,,
1273408302072938496,We have seen this story before @POTUS @realDonaldTrump. What action is your administration willing to take to protect the  American people from this latest outbreak of the #CPPVirus in #China? Stop all travel directly or indirectly from that country into the US? https://t.co/C5ye1KCiNL,Unrelated,English,
1300053321323917312,"I just wanna put a smile, under the face mask that you wear",Pro-Mask,English,
1255355787234414592,"@kurteichenwald @Yamiche Tests/Day: 200k. NEED 5 MILLION.
Growth is slow and erratic; FEMA/CDC/FDA should order 50 million right now, at least! Would do 10 days worth...
No tests, no masks, no job!
#TrumpFailed #COVID19 #TestTraceIsolate https://t.co/zPjQQEdura",Pro-Mask,English,
1293356159240269824,ネックゲイターはマスクなしよりもよくないとの検証結果。首から被る筒状のあれに「ネックゲイター」という名前がついているのを知らなかった。 https://t.co/1PY70N449Y https://t.co/3PGXGRXEXh,Not Sure,Other,
1284133645045960706,"@cityofokc @RobertHefnerV @okchealth If you make masks mandatory, are your going to provide everyone with the most effective masks available?

Eyes are completely exposed to any ""droplets"" even with the most protective masks available, so what is the point? 

I could wear a crochet mask and be compliant. #Ridiculous https://t.co/PhW1DiMtn4",Neutral,English,"criticizing mandate, not masks ""eyes exposed"" make it hard to see their feelings towards masks. Seems like they feel masks are not enough"
1282766231867555840,Should’ve never opened!! https://t.co/8HTMiHKG04,Unrelated,English,
1268839964164468743,"La verdad científica es todo lo contrario de la “verdad” religiosa o dogma. Esta es absoluta, inmutable y eterna, mientras que la científica es todo lo contrario. 
#COVID19 #Ciencia #Filosofia #noaptoparacuñaos
https://t.co/wXwuHTCDnm",Not Sure,Other,
1227620568171675650,"Masks sold-out! 😱
Who cares? 😕
Get this! 😮
More safer! 😁

#COVID19
#CoronavirusOutbreak
#coronavirus https://t.co/4cuJyYaRo5",Pro-Mask,English,"ad for new ""mask like product"""
1241441552464936960,Mari bernostalgia #mutualanyuk #CoronaVirusUpdates #bacotsantuy #StayAtHome #dirumahaja #DiRumahDuluAja https://t.co/IzSbzUVlCZ,Not Sure,Multiple,
1292191825864925185,@kroger I don't believe you want your customers and employees endangered by those who refuse to wear a mask.  They should not be allowed in the store as it is your policy.  I for one will not shop where the wearing of masks is not enforced.,Pro-Mask,English,
1291291995449655296,"@humaspoldajatim
WAKAPOLDA JATIM BERBAGI APD DAN MASKER DI SEKOLAH POLISI NEGARA

Dalam kesempatan ini, Wakapolda Jawa Timur Brigjen Pol Drs. Slamet Hadi Supraptoyo meninjau ruang isolasi Covid19 SPN POLDA JATIM… https://t.co/6jYJpcsblk",Not Sure,Other,
1297095163639209984,"Manifestación de mis dobles con mascarilla y yo.
Demonstration of my doubles with face covering and me
#artpiece #workofart #pieceofart #digitalart #sciencefiction #mask #facecovering  #artcollector #artist #art #collectors #galleries #museums #covid #covid19 #COVID19 #sergiomuro https://t.co/isnULSxJaF",Not Sure,Multiple,
1269302302373969920,"Tucson Events : Moscow book fair brings out Pushkin fans, lockdown-weary https://t.co/K5s2re7Y3j",Unrelated,English,
1252738264399859713,"@SpeakerPelosi &amp; @SenSchumer never budgeted for a Pandemic in 30 plus yrs in Congress

@TheDemocrats have blood on their hands

On top of which @JoeBiden &amp; @BarackObama never re-stocked the #NationalStockpile
Of #N95masks after #H1N1 in 2009

This is Criminal 

@MN2APatriot357 https://t.co/bWhO6yYdZ0",Pro-Mask,English,"criticizing former president, but seems like it's pro mask (criticizing them for not restockpiling masks("
1270355533355245570,Check this out everyone! Great story about my friend &amp; #WeAreTB advocate Dr @aakritipandita ! https://t.co/xgFvHWSqHm,Unrelated,English,
1261573685091004423,Kelucuan yg semakin menggemaskan 😁😷 https://t.co/NncU2QuPkh,Unrelated,Other,
1235474822110384128,"Dr. Tim Wong explains us how to properly wear a surgical mask.
Latest production for Al Arabiya.
#coronavirus
#COVIDー19 

https://t.co/Ju6d6Og2tm",Pro-Mask,English,
1276222509818445829,@AngrierWHStaff I currently live in France. I was at the supermarket this morning for the weekly shop. Mask wearing is about 90% participation still which is good but I did notice a lot less social distancing.,Pro-Mask,English,
1282165889299877889,"There you have it. Patients of Walter Reed Hospital are just props for @POTUS 

Is anything lower then that? The man is a disgusting con artist. The mask he wore today was just a game to him. https://t.co/ZS2Oeve5Fe",Neutral,English,
1278541359490772996,My in-person graduation got cancelled and I’m upset. Florida needs stricter Covid-19 protocols cause we for sure ain’t getting any better. It’s not that hard to wear a mask or some cloth over your mouth.,Pro-Mask,English,
1233312825185009664,Me &amp; my 4 face masks said FUCK YOU CORONA VIRUS I’m just tryna see my kpop boys 😭,Pro-Mask,English,
1282004025257467907,ईश्वर आपको जल्दी स्वस्थ करें 🙏🙏🙏🙏🙏 https://t.co/o4Holr2QRB,Not Sure,Other,
1289452801362292737,"they’re putting the blame on us to dodge responsibility,” she said. It was obvious that young people would go out, drink and have fun after the months we’ve been through. But when I look around, I see both young and older people walking about without masks https://t.co/yb5W6hyjfG",Pro-Mask,English,
1291312359953387521,"Corona is too boring, next year we need something like vampires 🧛‍♀️ or zombies 🧟‍♀️",Unrelated,English,
1291228712969465856,"Disamping adanya #GerakanPKKBagiMasker kita juga harus membiasakan mencuci tangan dengan sabun dan air mengalir, hand sanitizer serta protokol kesehatan covid lainnya. https://t.co/5vbhVrnNTs",Not Sure,Other,
1291458680655941634,Wear a mask. Wash your hands. These things are simple. #letsgettophase3,Pro-Mask,English,
1233466980012904451,"https://t.co/sC0z7V17Jo

Strylin Protective Dust Mask with valve

#coronaviruswuhan  #Coronavirus  #coronavirusdeaths #viruscoronachina  #CoronaVirusCanada  #ChinaCoronaVirus #COVID19 #coronaviruschina #COVID19 #earthquake #EarthquakePH #Covid_19 #COVIDー19 #virus #VIRUS_CORONA https://t.co/8vSLmpmlKP",Pro-Mask,English,selling mask
1296623460244795394,"All 85 new cases were tested by Eastern Visayas Regional COVID-19 Testing Center (EVRCTC). A total of 509 test results were released last night, August 19 by EVRCTC.

𝐀𝐋𝐁𝐀𝐘

Legazpi City – 13
Daraga – 5
Camalig – 1
Malinao – 1
Oas – 1
Pio Duran – 1",Unrelated,English,
1244784656639131648,"@KamalaHarris And, you'd think Mr. pillow cracked head would offer to mfg N95 type masks than be just another orange clown bootlicker!",Pro-Mask,English,not really sure what they're trying to say
1296853434310832128,Who knew it would take a pandemic for me to start habitually wearing my contacts...instead of...I don’t know...my astigmatism?,Unrelated,English,
